,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Jaccard_coefficient,Adamic_adar_index,Cn_soundarajan_hopcroft,Ra_index_soundarajan_hopcroft,Label
13455,17,1252,0,2,197.3333333,2.834796488,0.001564945,0.185624844,2,0,0
13456,138,1467,0,19,192.2589928,18.20435967,0.011706716,1.758402774,19,0,0
13457,72,1586,0,15,246.0958904,11.32010082,0.010321797,1.54276342,17,0,0
13458,87,66,0,0,1.545454545,2.029850746,0,0,0,0,0
13459,3,165,0,0,6.25,0.15060241,0,0,0,0,0
13460,5,1880,0,0,23.16666667,0.073896863,0,0,0,0,0
13461,1,882,0,0,157.5,0.356738392,0,0,0,0,0
13462,4,10448,0,1,881.6,0.421858551,9.57E-05,0.088114179,1,0,0
13463,23,122,0,0,0.958333333,0.18699187,0,0,0,0,0
13464,26,289,0,2,26.85185185,2.5,0.006349206,0.178205052,2,0,0
13465,2,330,0,1,45.66666667,0.413897281,0.002638522,0.073830359,1,0,0
13466,1,2812,0,0,29,0.020618557,0,0,0,0,0
13467,127,407,0,6,51.625,16.19607843,0.012962963,0.755856021,7,0,0
13468,1,4717,0,0,54.5,0.02310301,0,0,0,0,0
13469,10,670,0,0,28.36363636,0.464977645,0,0,0,0,0
13470,1,6681,0,0,137.5,0.041155343,0,0,0,0,0
13471,2,1824,0,0,110.3333333,0.181369863,0,0,0,0,0
13472,2,1123,0,1,122.6666667,0.327402135,0.001751313,0.15941347,2,0,0
13473,25,2177,0,1,138.8846154,1.657943067,0.000453721,0.084493733,1,0,0
13474,15,6663,0,2,790.4375,1.897809124,0.000298552,0.171034289,2,0,0
13475,1,1990,0,0,24.5,0.024610748,0,0,0,0,0
13476,1,23435,0,0,45.5,0.003882915,0,0,0,0,0
13477,57,2453,0,17,411.2068966,9.718826406,0.007569721,1.694434457,19,0,0
13478,2,676,0,0,33.66666667,0.149187592,0.001381215,0.085583111,1,0,0
13479,5,4932,0,2,350.5,0.426312589,0.000388954,0.220022131,2,0,0
13480,1,2608,0,0,194.5,0.149099272,0,0,0,0,0
13481,363,57,0,0,0.766483516,4.810344828,0,0,0,0,0
13482,78,1230,0,3,84.79746835,5.441917141,0.003060444,0.399103117,4,0,0
13483,23,481,0,2,14.04166667,0.699170124,0.005780347,0.302763504,3,0,0
13484,26,1755,0,5,257.5925926,3.96070615,0.003372681,0.527137783,6,0,0
13485,2,5715,0,0,1468,0.770468859,0,0,0,0,0
13486,12,10427,0,1,123.6923077,0.15420023,9.58E-05,0.08554461,1,0,0
13487,9,3660,0,2,340.7,0.930620049,0.000544218,0.168302248,2,0,0
13488,1,4904,0,0,910,0.371049949,0,0,0,0,0
13489,10,495,0,0,21.90909091,0.485887097,0,0,0,0,0
13490,1,2972,0,0,98.5,0.066263034,0,0,0,0,0
13491,119,2664,0,23,228.475,10.28780488,0.009410062,2.317068443,26,0,0
13492,1381,52,0,0,0.448625181,11.69811321,0,0,0,0,0
13493,3,230,0,0,7.25,0.125541126,0,0,0,0,0
13494,59,6250,0,3,501.6333333,4.814909614,0.000632211,0.356393541,4,0,0
13495,21,948,0,1,24.27272727,0.562697576,0.001031992,0.090689407,1,0,0
13496,16,150,0,0,4.352941176,0.490066225,0,0,0,0,0
13497,78,148,0,2,13.63291139,7.228187919,0.012605042,0.2870044,3,0,0
13498,111,2951,0,1,19.99107143,0.758468835,0.000325733,0.095140689,1,0,0
13499,34,515,0,2,25.97142857,1.761627907,0.003496503,0.151798422,2,0,0
13500,87,2568,0,9,228.9545455,7.842740366,0.003763643,0.898144096,10,0,0
13501,18,3070,0,2,134.1052632,0.829697167,0.000632311,0.17987086,2,0,0
13502,3,11933,0,2,2534.25,0.84942182,0.000167322,0.176496725,2,0,0
13503,1,7172,0,1,625,0.174264603,0.000133316,0.076094478,1,0,0
13504,179,66,0,0,1.661111111,4.462686567,0,0,0,0,0
13505,6,4103,0,0,223,0.380360624,0.000240964,0.073830359,1,0,0
13506,8,1682,0,1,166.4444444,0.890077243,0.000588235,0.096490404,1,0,0
13507,113,3948,0,2,133.4912281,3.853633831,0.000737826,0.279509393,3,0,0
13508,3,534,0,0,1.25,0.009345794,0,0,0,0,0
13509,276,901,0,1,22.8700361,7.023281596,0.000753012,0.097892367,1,0,0
13510,34,1767,0,2,270.8571429,5.36199095,0.00166021,0.269592728,3,0,0
13511,92,7750,0,29,1439.967742,17.27738356,0.003709389,2.670514289,56,0.000566756,0
13512,157,453,1,0,3.759493671,1.308370044,0.003030303,0.285439145,2,0,0
13513,51,1910,0,0,59.73076923,1.625327054,0,0,0,0,0
13514,173,47,0,0,2.25862069,8.1875,0,0,0,0,0
13515,117,1314,0,22,333.2288136,29.90190114,0.01504788,2.040746142,22,0,0
13516,90,12064,0,22,1600.131868,12.0689598,0.002691241,3.058032876,33,0,0
13517,10,5849,0,3,822.4545455,1.546495726,0.00051116,0.269860115,3,0,0
13518,1,1654,0,0,246.5,0.297885196,0,0,0,0,0
13519,283,86,0,2,0.725352113,2.367816092,0.001330377,0.271981139,3,0,0
13520,1,1992,0,0,462,0.463622679,0,0,0,0,0
13521,32,333,0,1,4.060606061,0.401197605,0.001455604,0.095565853,1,0,0
13522,201,9822,0,48,954.6930693,19.63229156,0.004811065,4.615855782,48,0,0
13523,76,5849,0,0,123.6883117,1.628034188,0.000674536,0.466027794,4,0,0
13524,28,3571,0,4,76.62068966,0.62206047,0.001089028,0.509887319,7,0.00173447,0
13525,1,24439,0,0,488,0.039934534,0,0,0,0,0
13526,200,1676,0,43,157.0746269,18.82647585,0.020564323,5.015916227,76,0.012540613,0
13527,3,2700,0,0,65.25,0.096630877,0,0,0,0,0
13528,2,802,0,0,0.333333333,0.00124533,0,0,0,0,0
13529,6,737,0,0,19.14285714,0.181571816,0.001342282,0.077345085,1,0,0
13530,11,3865,0,5,363.4166667,1.128039317,0.001285017,0.422220804,5,0,0
13531,3,999,0,0,39.75,0.159,0,0,0,0,0
13532,8,2879,0,1,30.33333333,0.094791667,0.001031637,0.406360947,3,0,0
13533,1,3535,0,0,56.5,0.031957014,0,0,0,0,0
13534,55,1316,0,22,321.3035714,13.66211086,0.017751479,2.178491568,24,0,0
13535,56,9552,0,18,1078.561404,6.435465299,0.001978136,1.841278086,19,0,0
13536,98,14910,0,40,1400.808081,9.300516397,0.002658161,3.780638281,40,0,0
13537,1,3797,0,0,282.5,0.148762507,0,0,0,0,0
13538,20,173,0,0,9.571428571,1.155172414,0,0,0,0,0
13539,2,1038,0,1,124.6666667,0.359961501,0.000915751,0.073830359,1,0,0
13540,258,1986,0,12,197.5212355,25.74635128,0.00896459,1.866818556,20,0,0
13541,46,8789,0,0,21.04255319,0.112514221,0,0,0,0,0
13542,11,3617,0,6,882.4166667,2.926755113,0.001648352,0.586743841,6,0,0
13543,7,8789,0,0,19.75,0.017974972,0,0,0,0,0
13544,4,528,0,0,4,0.037807183,0,0,0,0,0
13545,11,3569,0,0,216.5833333,0.728011204,0,0,0,0,0
13546,3,7295,0,0,467.25,0.256167763,0,0,0,0,0
13547,1,883,0,0,26.5,0.059954751,0,0,0,0,0
13548,46,852,0,0,31.65957447,1.744431419,0,0,0,0,0
13549,87,400,0,0,8.079545455,1.773067332,0,0,0,0,0
13550,90,4749,0,14,1060.714286,20.32105263,0.003109453,1.452225313,15,0,0
13551,7,68,0,0,7.125,0.826086957,0.013513514,0.102311012,1,0,0
13552,38,2711,0,5,217.4871795,3.127581121,0.001813565,0.503680582,9,0.000287468,0
13553,30,883,0,4,153.6774194,5.389140271,0.005302227,0.451794212,5,0,0
13554,95,626,0,1,16.23958333,2.486443381,0.004126547,0.272752851,3,0,0
13555,4,7561,0,2,393,0.259851891,0.000237164,0.182081681,2,0,0
13556,87,1789,0,5,154.9204545,7.616201117,0.00262743,0.464960236,5,0,0
13557,300,1084,0,3,24.34219269,6.752995392,0.002070393,0.338066534,3,0,0
13558,9,564,0,1,74.9,1.325663717,0.001631321,0.077968063,1,0,0
13559,78,675,0,2,47.79746835,5.585798817,0.005714286,0.44832688,5,0,0
13560,80,641,0,15,129.0740741,16.28504673,0.021333333,1.499519061,16,0,0
13561,28,3062,0,2,110.6206897,1.04733921,0.000628338,0.178885579,2,0,0
13562,14,1945,0,0,57.13333333,0.440390545,0,0,0,0,0
13563,16,190,0,0,3.176470588,0.282722513,0,0,0,0,0
13564,606,3478,0,95,284.5288303,49.6432883,0.023903401,10.06705369,97,0,0
13565,3,5055,0,0,135.5,0.107199367,0,0,0,0,0
13566,1,3572,0,1,866.5,0.485026588,0.000276396,0.073830359,1,0,0
13567,3,4336,0,1,488.75,0.450772423,0.000229991,0.073830359,1,0,0
13568,21,7231,0,0,34.40909091,0.104673673,0,0,0,0,0
13569,2,1659,0,0,4.333333333,0.007831325,0,0,0,0,0
13570,149,4350,0,46,766.82,26.43599173,0.011669659,5.129799473,92,0.001923749,0
13571,92,2464,0,1,88.5483871,3.340770791,0.000391389,0.098353295,1,0,0
13572,9,4681,0,4,562.3,1.200982486,0.000848896,0.328325954,4,0,0
13573,81,544,0,6,43.15853659,6.493577982,0.009693053,0.524635137,6,0,0
13574,749,573,2,1,5.098666667,6.662020906,0.00066357,0.344936387,2,0,0
13575,4,10448,0,2,1597,0.764187961,0.000191333,0.177793833,2,0,0
13576,18,574,0,0,56.63157895,1.871304348,0.001680672,0.104150353,1,0,0
13577,67,1766,0,9,238.1176471,9.163554046,0.004830918,1.009187144,16,0.001999862,0
13578,41,24182,0,15,928.5714286,1.612703139,0.000701147,1.540081199,17,0,0
13579,2,4585,0,0,361.3333333,0.236371566,0,0,0,0,0
13580,100,12479,0,35,498.9207921,4.037740385,0.002781973,4.473031151,35,0,0
13581,375,10650,0,95,521.643617,18.41498451,0.008667092,10.45478899,95,0,0
13582,62,269,1,0,5.174603175,1.207407407,0.001577287,0.121841238,1,0,0
13583,50,1041,0,9,137.0588235,6.708253359,0.007395234,0.834597198,9,0,0
13584,21,10494,0,12,2032.136364,4.259838018,0.001142204,1.116614134,12,0,0
13585,62,218,0,2,33.65079365,9.680365297,0.007067138,0.19637179,2,0,0
13586,2,2527,0,0,41,0.048655063,0,0,0,0,0
13587,38,1448,0,8,234.7692308,6.31884058,0.004812834,0.793362279,9,0,0
13588,107,49,0,2,3.962962963,8.56,0.012820513,0.195905563,2,0,0
13589,50,623,0,3,51.58823529,4.216346154,0.004373178,0.280041515,3,0,0
13590,29,648,0,3,53.3,2.463790447,0.004347826,0.278497437,3,0,0
13591,21,7750,0,2,504.7272727,1.432589343,0.000257268,0.195543542,2,0,0
13592,324,422,0,5,21.30461538,16.36879433,0.006493506,0.523646451,5,0,0
13593,33,24182,0,12,691.3823529,0.972046479,0.000536259,1.407818476,13,0,0
13594,12,5084,0,1,43.53846154,0.111307768,0.000195503,0.125529739,1,0,0
13595,53,1352,0,2,108.8333333,4.34368071,0.001420455,0.172580433,2,0,0
13596,54,38,0,0,0.890909091,1.256410256,0,0,0,0,0
13597,131,200,0,2,10.65909091,7,0.005681818,0.180872123,2,0,0
13598,192,4601,0,43,515.8290155,21.63298566,0.009031716,4.257704848,43,0,0
13599,68,4798,0,0,45.50724638,0.65430298,0,0,0,0,0
13600,18,10283,0,0,130.1578947,0.240470634,0,0,0,0,0
13601,5,702,0,0,93,0.79374111,0,0,0,0,0
13602,10,6305,0,2,80.72727273,0.140818268,0.00047356,0.402704745,3,0,0
13603,7,3161,0,1,226.125,0.572106262,0.000315159,0.093161705,1,0,0
13604,53,3830,0,11,593.5740741,8.366744975,0.003093581,1.074190587,23,0.000155698,0
13605,14,302,0,1,17.66666667,0.874587459,0.002695418,0.084493733,1,0,0
13606,50,1473,0,10,226.8235294,7.848032564,0.006587615,1.01914111,10,0,0
13607,159,10973,0,71,1533.075,22.35210498,0.006468422,6.78255623,72,0,0
13608,23,3814,0,2,449.875,2.830144168,0.000519615,0.160247002,2,0,0
13609,418,630,0,19,62.0071599,41.17432647,0.018375242,1.711007745,19,0,0
13610,4,945,0,0,46.6,0.246300211,0,0,0,0,0
13611,1,302,0,0,0.5,0.00330033,0,0,0,0,0
13612,487,1673,0,7,11.84221311,3.452210275,0.003164557,0.778979404,12,0.001097698,0
13613,6,1070,0,0,112,0.732026144,0,0,0,0,0
13614,12,9329,0,6,1943.615385,2.708145766,0.000748103,0.640484229,7,0,0
13615,2,2723,0,0,75.33333333,0.082966226,0,0,0,0,0
13616,272,8739,13,16,100.989011,3.154462243,0.002896452,5.422382046,28,0,0
13617,4,164,0,0,4.6,0.139393939,0,0,0,0,0
13618,1,3865,0,0,105.5,0.054578376,0,0,0,0,0
13619,3,1936,0,0,114.5,0.236448116,0.000514933,0.09040609,1,0,0
13620,1,1869,0,0,16,0.017112299,0,0,0,0,0
13621,4,1282,0,0,222.2,0.865939205,0,0,0,0,0
13622,10,397,0,0,6.909090909,0.190954774,0,0,0,0,0
13623,64,1978,0,3,220.4923077,7.242041435,0.001461988,0.279891839,3,0,0
13624,1,1513,0,0,1.5,0.001981506,0,0,0,0,0
13625,158,802,0,15,95.51572327,18.9128269,0.016736402,1.557542433,19,0.000634918,0
13626,63,1054,0,1,48.328125,2.931753555,0.000895255,0.073830359,1,0,0
13627,5,1998,0,0,141.1666667,0.423711856,0,0,0,0,0
13628,116,49,0,0,1.136752137,2.66,0,0,0,0,0
13629,16,325,0,0,5.352941176,0.279141104,0,0,0,0,0
13630,100,566,0,0,10.61386139,1.890652557,0,0,0,0,0
13631,1,1597,0,0,58.5,0.073216521,0,0,0,0,0
13632,20,2615,0,8,454.0952381,3.645259939,0.003018868,0.807888008,8,0,0
13633,66,1499,0,11,335.5820896,14.98933333,0.007037748,0.996406937,22,0.000202588,0
13634,4,9387,0,0,632.8,0.337025991,0,0,0,0,0
13635,7,9909,0,3,1775.625,1.433400605,0.00029976,0.261917819,3,0,0
13636,44,3189,0,2,590.0666667,8.323824451,0.000618429,0.187669348,2,0,0
13637,43,116,0,0,0.090909091,0.034188034,0,0,0,0,0
13638,1,6278,0,0,49.5,0.015766842,0,0,0,0,0
13639,2,528,0,0,85.33333333,0.483931947,0,0,0,0,0
13640,37,3597,0,0,118.4473684,1.250972763,0,0,0,0,0
13641,68,9725,0,11,470.1014493,3.335081226,0.00111156,0.997261546,11,0,0
13642,11,458,0,1,28.41666667,0.74291939,0.002066116,0.11331292,1,0,0
13643,235,3420,0,11,330.1822034,22.77784274,0.007133059,2.40261673,26,0,0
13644,4,1430,0,0,104,0.36338225,0,0,0,0,0
13645,11,512,0,0,56.41666667,1.319688109,0,0,0,0,0
13646,10,5501,0,4,337.5454545,0.674845511,0.001088732,0.600008291,6,0,0
13647,2,1812,0,0,100,0.165471594,0,0,0,0,0
13648,28,12421,0,9,669.6896552,1.56343584,0.000701919,0.992521947,9,0,0
13649,1,3937,0,0,22.5,0.01142712,0,0,0,0,0
13650,122,1892,0,28,338.1219512,21.96988906,0.015090543,2.724715827,30,0,0
13651,42,609,5,3,66.27906977,4.672131148,0.006493506,0.960719901,8,0,0
13652,1,10973,0,0,275,0.050118462,0,0,0,0,0
13653,84,553,0,2,52.50588235,8.055956679,0.003081664,0.164615791,2,0,0
13654,118,291,0,7,18.45378151,7.520547945,0.016,0.718786101,8,0,0
13655,103,1181,0,12,159.1826923,14.00592217,0.009353079,1.147867063,12,0,0
13656,615,854,0,10,18.34090909,13.21403509,0.006770481,1.051361024,10,0,0
13657,6,4250,0,1,544.1428571,0.896024465,0.000235018,0.087876729,1,0,0
13658,2,171,0,0,1.333333333,0.023255814,0,0,0,0,0
13659,71,1986,0,20,413.5138889,14.98389532,0.009813543,1.77916826,36,0.000230501,0
13660,32,10247,0,7,1155.454545,3.720725995,0.00067981,0.677969953,10,0.000157759,0
13661,30,1460,0,2,106.1612903,2.252566735,0.001338688,0.174307116,2,0,0
13662,27,1842,0,2,165.3571429,2.512208356,0.001057641,0.197035623,2,0,0
13663,18,10586,0,4,940,1.686974591,0.000469704,0.485295081,5,0,0
13664,464,86,0,1,2.466666667,13.18390805,0.003610108,0.187067798,2,0,0
13665,9,1527,0,0,136,0.890052356,0,0,0,0,0
13666,2,3831,0,0,153.6666667,0.120302714,0,0,0,0,0
13667,114,1337,0,16,210.9478261,18.13079223,0.010884354,1.45483609,16,0,0
13668,64,6709,0,7,288.6923077,2.79657228,0.001033973,0.673683478,7,0,0
13669,10,137,0,1,7.636363636,0.608695652,0.006756757,0.073830359,1,0,0
13670,25,1999,0,1,104.6153846,1.36,0.000976563,0.191849905,2,0,0
13671,61,2548,0,15,501.8387097,12.20635543,0.00616808,1.421673281,31,0.000224614,0
13672,26,53,0,0,2.703703704,1.351851852,0,0,0,0,0
13673,4,491,0,0,5.2,0.052845528,0,0,0,0,0
13674,29,10168,0,9,977.2666667,2.883076015,0.000882613,0.845021583,9,0,0
13675,61,5595,0,19,1096.564516,12.14921372,0.00336581,1.83382155,19,0,0
13676,8,1909,0,2,21.77777778,0.102617801,0.000821355,0.31788675,4,0.003703818,0
13677,17,1100,0,1,137.7777778,2.252497729,0.000895255,0.101563908,1,0,0
13678,6,569,0,0,35.14285714,0.431578947,0,0,0,0,0
13679,24,70881,0,1,751.56,0.265074349,1.40E-05,0.088790532,1,0,0
13680,23,2972,0,12,525.3333333,4.240834174,0.004,1.136518369,12,0,0
13681,26,4857,0,4,392.4074074,2.180938658,0.000819504,0.375596285,4,0,0
13682,7,675,0,1,31.375,0.371301775,0.001237624,0.09040609,1,0,0
13683,97,406,0,3,36.18367347,8.712530713,0.005952381,0.26710721,3,0,0
13684,5,541,0,0,0.5,0.005535055,0,0,0,0,0
13685,31,964,0,5,51.6875,1.713989637,0.003808073,0.547593636,5,0,0
13686,48,745,0,0,2.693877551,0.1769437,0,0,0,0,0
13687,10,2768,0,0,319.3636364,1.268689057,0,0,0,0,0
13688,1,6621,0,0,28,0.00845666,0,0,0,0,0
13689,147,107,0,0,2.959459459,4.055555556,0,0,0,0,0
13690,5,3375,0,1,216,0.383886256,0.000294377,0.09086604,1,0,0
13691,1,537,0,0,0.5,0.001858736,0,0,0,0,0
13692,35,1476,0,6,248.1111111,6.047393365,0.003968254,0.526732375,6,0,0
13693,237,2350,0,14,145.1680672,14.6958741,0.005422153,1.276901105,14,0,0
13694,59,1935,0,10,217.4833333,6.74018595,0.004397537,0.895423193,10,0,0
13695,5,394,0,1,7.166666667,0.108860759,0.00228833,0.077968063,1,0,0
13696,74,3760,0,5,187.4133333,3.737303909,0.001303781,0.45267005,5,0,0
13697,1,434,0,0,22.5,0.103448276,0,0,0,0,0
13698,4,153,0,0,15.4,0.5,0,0,0,0,0
13699,4,2433,0,1,586.4,1.204601479,0.000401768,0.084493733,1,0,0
13700,166,504,0,3,16.60479042,5.491089109,0.00443787,0.275231471,3,0,0
13701,90,2467,0,22,411.2197802,15.16247974,0.008668243,1.972888623,43,0.000330028,0
13702,52,2046,0,20,404.6415094,10.47679531,0.009573959,1.794078086,20,0,0
13703,132,631,0,7,51.11278195,10.75632911,0.014531044,0.99678603,11,0,0
13704,76,607,0,2,20.57142857,2.605263158,0.002923977,0.174929188,2,0,0
13705,41,2590,0,5,346.6428571,5.619065998,0.002236303,0.543482882,6,0,0
13706,1,1097,0,0,0.5,0.000910747,0,0,0,0,0
13707,19,3107,0,7,746.3,4.802445302,0.002238567,0.614482727,7,0,0
13708,472,23435,0,133,1874.976744,37.84195255,0.005992039,14.94701487,235,0.011522568,0
13709,252,877,25,6,65.11857708,18.7642369,0.007194245,4.256464058,28,0,0
13710,4,1173,0,0,31.2,0.132879046,0,0,0,0,0
13711,160,140,0,1,3.571428571,4.078014184,0.003322259,0.073830359,1,0,0
13712,2,247,0,0,9.333333333,0.112903226,0,0,0,0,0
13713,1,1132,0,0,63,0.111209179,0,0,0,0,0
13714,38,506,0,3,30.76923077,2.366863905,0.005050505,0.290230244,3,0,0
13715,162,1465,0,15,88.6809816,9.860163711,0.010500309,1.587290774,17,0,0
13716,1,346,0,1,62,0.357348703,0.002369668,0.073830359,1,0,0
13717,15,466,0,3,58.8125,2.014989293,0.005555556,0.26605024,3,0,0
13718,15,4027,0,3,511.5,2.031777557,0.000734035,0.24214852,3,0,0
13719,1,6408,0,0,9.5,0.002964581,0,0,0,0,0
13720,23,1117,0,0,26.25,0.563506261,0,0,0,0,0
13721,27,67,0,2,7.464285714,3.073529412,0.012345679,0.174449926,2,0,0
13722,42,1071,20,9,64,2.567164179,0.012630423,3.171641536,37,0.066305465,0
13723,44,6442,0,17,1277.133333,8.919913084,0.002582802,1.533979149,17,0,0
13724,30,1252,0,2,183.0967742,4.529928172,0.003103181,0.387696852,4,0,0
13725,62,1396,0,0,19.0952381,0.861130995,0,0,0,0,0
13726,3,1479,0,0,117,0.316216216,0,0,0,0,0
13727,53,10362,0,0,52.5,0.27356943,0,0,0,0,0
13728,1,5576,0,0,567,0.203335126,0,0,0,0,0
13729,1,25,0,0,0,0,0,0,0,0,0
13730,7,1019,0,3,115.125,0.902941176,0.003894839,0.368394384,4,0,0
13731,227,9092,0,41,693.6929825,17.39381942,0.0044162,3.954725748,75,0.001493028,0
13732,3,8079,0,0,160.75,0.079579208,0,0,0,0,0
13733,1,5885,0,0,230.5,0.078321441,0,0,0,0,0
13734,100,2360,0,6,169.1782178,7.237187632,0.00240096,0.550311439,6,0,0
13735,86,610,0,8,55.22988506,7.864157119,0.011251758,0.736737888,8,0,0
13736,844,980,0,2,9.480473373,8.166156983,0.000960615,0.294294557,2,0,0
13737,2,5595,0,0,602,0.322730522,0,0,0,0,0
13738,6,1459,0,0,127,0.60890411,0,0,0,0,0
13739,2,1978,0,0,165.6666667,0.251136938,0,0,0,0,0
13740,15,2004,0,2,244.875,1.954114713,0.001485149,0.316274853,3,0,0
13741,50,2451,0,18,588.8823529,12.24836868,0.007246377,1.585968789,35,0.000209392,0
13742,67,3075,0,11,515.5441176,11.39694408,0.003505417,1.051684457,21,0.000418597,0
13743,113,504,0,5,29.90350877,6.75049505,0.009677419,0.514366855,6,0,0
13744,3,5946,0,0,147.75,0.099377838,0,0,0,0,0
13745,289,498,73,44,90.04137931,52.32865731,0.031480762,10.88698238,81,0,0
13746,2,1377,0,0,43.66666667,0.095065312,0,0,0,0,0
13747,10,936,0,0,13.54545455,0.159018143,0.001051525,0.077968063,1,0,0
13748,113,1214,0,7,45.49122807,4.268312757,0.006681514,1.057379531,9,0,0
13749,100,1225,0,20,293.3564356,24.16721044,0.016091954,1.89836507,40,0.000366264,0
13750,2,5884,0,1,1006.333333,0.51299915,0.000166556,0.085923416,1,0,0
13751,217,399,8,6,21.71559633,11.835,0.003330558,0.864474814,8,0,0
13752,35,2423,0,5,124.1944444,1.844471947,0.002852486,0.635792552,7,0,0
13753,48,1296,0,0,91.79591837,3.468003084,0,0,0,0,0
13754,30,261,0,0,4.258064516,0.503816794,0,0,0,0,0
13755,10,144,0,1,5.181818182,0.393103448,0.006289308,0.076094478,1,0,0
13756,2,754,0,0,87.66666667,0.348344371,0,0,0,0,0
13757,81,2203,0,3,36.91463415,1.373411978,0.001296456,0.323933357,3,0,0
13758,50,5153,0,11,435.0392157,4.304811797,0.002103653,1.021761867,11,0,0
13759,100,640,0,12,83.48514851,13.15444618,0.015936255,1.213394681,12,0,0
13760,118,7800,0,17,443.6890756,6.768234842,0.002277616,1.652086531,18,0,0
13761,11,7820,0,5,1576.666667,2.419127989,0.000638407,0.458967738,5,0,0
13762,9,5055,0,0,165.3,0.326938291,0,0,0,0,0
13763,44,1846,0,4,229.1555556,5.583107742,0.002615063,0.444366598,5,0,0
13764,26,966,0,0,48.22222222,1.346432265,0,0,0,0,0
13765,2,1988,0,0,37.33333333,0.056309703,0,0,0,0,0
13766,210,4017,0,15,294.6066351,15.47088104,0.003964552,1.622206428,17,0,0
13767,6,606,0,0,62.85714286,0.724876442,0.001584786,0.073830359,1,0,0
13768,95,7561,0,17,395.0104167,5.014678656,0.001997885,1.794936408,17,0,0
13769,493,2011,165,95,138.4089069,33.98310139,0.039686202,27.5618785,311,0.599046961,0
13770,6,3173,0,0,159.5714286,0.351921865,0,0,0,0,0
13771,85,2641,0,15,204.1860465,6.646479939,0.005862953,1.374714054,16,0,0
13772,12,2773,0,1,329.7692308,1.545421774,0.000358938,0.089055154,1,0,0
13773,26,885,0,1,27.37037037,0.834085779,0.002173913,0.180244832,2,0,0
13774,2,13949,0,0,745.3333333,0.160286738,0,0,0,0,0
13775,4,4246,0,0,171.6,0.202024959,0,0,0,0,0
13776,66,3324,0,19,593.4179104,11.95759398,0.005920663,1.932672054,30,0.000350479,0
13777,30,6639,17,2,450.2258065,2.101957831,0.002750832,2.452595109,19,0,0
13778,9,536,0,0,15.2,0.283054004,0,0,0,0,0
13779,40,287,0,0,24.63414634,3.506944444,0,0,0,0,0
13780,13,489,0,1,18.42857143,0.526530612,0.001841621,0.077516816,1,0,0
13781,19,1998,0,5,301.1,3.012506253,0.002471577,0.481420811,5,0,0
13782,19,267,0,0,10.9,0.813432836,0,0,0,0,0
13783,100,1449,0,22,281.8316832,19.63103448,0.014202711,1.978184039,42,0.000364784,0
13784,117,2945,0,8,298.3220339,11.9490835,0.002604167,0.774157906,8,0,0
13785,5,2735,0,0,9,0.019736842,0,0,0,0,0
13786,86,838,0,11,134.0689655,13.9022646,0.014099783,1.322519077,13,0,0
13787,1,5153,0,0,963,0.373690338,0,0,0,0,0
13788,165,1222,0,14,101.9879518,13.84300899,0.011644833,1.481771002,16,0,0
13789,17,14969,0,9,2853.444444,3.430995324,0.000667334,0.946493686,10,0,0
13790,68,692,0,4,35,3.484848485,0.005148005,0.325258263,4,0,0
13791,6,801,0,0,21.42857143,0.187032419,0,0,0,0,0
13792,10,2886,0,2,227.3636364,0.866297194,0.000684932,0.206968927,2,0,0
13793,5,844,0,0,3.833333333,0.027218935,0,0,0,0,0
13794,156,227,0,2,14.11464968,9.719298246,0.005089059,0.193119416,2,0,0
13795,7,1456,0,0,40.125,0.220315717,0,0,0,0,0
13796,158,1888,0,11,155.1572327,13.05982001,0.005339806,1.130844588,11,0,0
13797,101,1460,0,1,21.47058824,1.498973306,0.00063857,0.096208518,1,0,0
13798,118,113,0,0,3.462184874,3.614035088,0,0,0,0,0
13799,1,751,0,1,127,0.337765957,0.00131406,0.073830359,1,0,0
13800,33,736,0,1,43.05882353,1.986431479,0.001297017,0.097299636,2,3.44E-05,0
13801,14,1374,0,0,90.53333333,0.987636364,0.00070373,0.09040609,1,0,0
13802,11,4244,0,5,906.1666667,2.561601885,0.001155268,0.451097117,5,0,0
13803,37,5893,0,1,287.3684211,1.852731591,0.00016852,0.097783315,1,0,0
13804,2,3187,0,0,185.6666667,0.174717691,0,0,0,0,0
13805,65,9822,0,7,901.4393939,6.056703655,0.000708359,0.630625053,7,0,0
13806,155,1896,46,7,136.4230769,11.21876647,0.01232302,7.152466139,47,0,0
13807,6,2745,0,0,317.4285714,0.809176985,0,0,0,0,0
13808,2,9419,0,0,96.66666667,0.030785563,0,0,0,0,0
13809,1,654,0,0,104,0.317557252,0,0,0,0,0
13810,20,320,0,1,15.80952381,1.034267913,0.002808989,0.073830359,1,0,0
