,sink_pre_siz,source_suc_siz,pre_pre_cos,suc_pre_cos,uhi,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
14938,2,4536,0,0,0.04115535,0,143,0.094555874,0,0,0
14939,15,40,0,0,0.017969236,0,0.5,0.195121951,0,0,0
14940,2,3617,0.033786869,0.011757385,0.042334253,1,164.3333333,0.136263129,3.55E-05,0,0
14941,53,516,0.016188098,0.006046962,0.075299199,1,48.53703704,5.069632495,1.97E-05,0,0
14942,36,9359,0.042854956,0.006891187,0.064426915,4,670.027027,2.648611111,4.94E-05,0,0
14943,1,7803,0.053376051,0.011320594,0.108970266,1,887,0.227319323,2.50E-06,0,0
14944,78,227,0,0,0.056933592,0,19.91139241,6.899122807,0,0,0
14945,14,740,0,0,0.052677907,0,51.13333333,1.035087719,0,0,0
14946,3,2273,0.036588087,0.02421975,0.080498376,1,255,0.448548813,3.74E-06,0,0
14947,1,5595,0,0,0.067295878,0,130.5,0.046640457,0,0,0
14948,30,552,0.05383819,0.015541747,0.088873954,2,48.32258065,2.708860759,3.81E-06,0,0
14949,67,225,0.286194926,0.114024815,0.154843306,15,90.85294118,27.33628319,0.000204944,0,0
14950,1,2190,0,0,0.060474482,0,28.5,0.026015518,0,0,0
14951,17,1075,0.109790719,0.036986336,0.097097439,5,192.5555556,3.221189591,7.04E-05,0,0
14952,52,6442,0.054434718,0.015550003,0.07253665,10,498.2264151,4.098401366,0.293977862,0,0
14953,626,9725,0.077577559,0.012969344,0.068163525,36,175.3939394,11.30701213,0.004226809,0,0
14954,68,346,0,0,0.07952663,0,43.46376812,8.642651297,0,0,0
14955,9,855,0.037742568,0.011399759,0.057042652,1,117.4,1.371495327,9.59E-06,0,0
14956,1,1811,0,0,0.118464845,0,22,0.024282561,0,0,0
14957,4,1075,0,0,0.018877889,0,20,0.092936803,0,0,0
14958,13,6693,0,0,0.072973545,0,180.5,0.377502241,0,0,0
14959,1,1301,0,0,0.094651506,0,65,0.09984639,0,0,0
14960,383,3665,0.252194413,0.091156445,0.192770872,107,550.0833333,57.61920349,0.010598912,0,0
14961,96,4536,0,0.001515402,0.022949538,0,54.75257732,1.170597311,1.14E-05,0,0
14962,22,409,0,0,0.040117466,0,4.043478261,0.226829268,0,0,0
14963,192,1585,0.118245942,0.036254736,0.159229344,20,226.6735751,27.58385876,0.000771817,0,0
14964,87,427,0.036893923,0.015564949,0.042848871,3,19.79545455,4.070093458,0.000107543,0,0
14965,133,812,0.030656967,0.003042959,0.049119662,3,22.7238806,3.745387454,0.180947987,0,0
14966,37,216,0,0,0.047468289,0,5.868421053,1.02764977,0,0,0
14967,50,947,0.032824398,0.004595577,0.055464628,4,74,3.981012658,0.00130124,0,0
14968,50,5055,0.275776416,0.035803619,0.172804709,17,521.8039216,5.263449367,0.000296783,0,0
14969,150,762,0,0.00591571,0.026824117,0,9.463576159,1.872870249,0.009078824,0,0
14970,59,2600,0.05648388,0.012766073,0.105638395,4,132.2333333,3.050365244,6.81E-05,0,0
14971,17,1440,0,0,0.009882397,0,6.111111111,0.076335878,1.63E-05,0,0
14972,88,1883,0.074859769,0.002456595,0.094593123,6,147.7977528,6.981953291,0.000372497,0,0
14973,1,9156,0,0,0.145141387,0,991.5,0.21655564,0,0,0
14974,29,16042,0.114651466,0.02932255,0.140331363,19,2678.433333,5.008601882,0.000515838,0,0
14975,142,70881,0.008678607,0.000315203,0.097665802,2,262.8741259,0.530332101,5.72E-05,0,0
14976,122,491,0,0,0.087276248,0,19.64227642,4.910569106,0,0,0
14977,41,707,0,0,0.01105619,0,3.833333333,0.22740113,0.00025113,1000,0
14978,53,3132,0.219586041,0.058906393,0.146163618,23,769.8888889,13.26970954,0.000655963,3.166138977,0
14979,722,271,0.029320317,0.013564319,0.054416981,6,7.002766252,18.61397059,0.078731851,0,0
14980,2,2631,0,0,0.103900158,0,255.6666667,0.291413374,0,0,0
14981,82,551,0.090774155,0.023522706,0.074233473,5,49.09638554,7.382246377,0.000218985,0,0
14982,52,9725,0.052338003,0.008437325,0.112438856,7,407.6792453,2.221571047,0.000453411,0,0
14983,25,319,0.141421356,0.033593551,0.089781333,6,30.38461538,2.46875,6.04E-05,0,0
14984,1,633,0,0,0.191010409,0,33,0.104100946,0,0,0
14985,217,1004,0.032216522,0.00642724,0.025916656,5,13.66513761,2.964179104,0.000215513,0,0
14986,12,764,0,0,0.030419735,0,38.46153846,0.653594771,0,0,0
14987,1,571,0.085435766,0.041848698,0.060950227,1,151.5,0.52972028,2.50E-06,0,0
14988,1,120,0,0,0.055558497,0,16,0.26446281,0,0,0
14989,73,1980,0.130772606,0.036824258,0.122084729,14,361.7297297,13.51236749,0.000542754,0,0
14990,54,9387,0.025269935,0.002809116,0.052539509,2,154.0727273,0.90264167,0.00035736,0,0
14991,16,262,0,0,0.063081278,0,12.88235294,0.83269962,0,0,0
14992,61,101,0,0,0.020700755,0,1.112903226,0.676470588,0,0,0
14993,1,822,0,0,0.102312605,0,49,0.119076549,0,0,0
14994,1,1162,0,0,0.082625702,0,64.5,0.110920034,0,0,0
14995,57,24182,0.083015353,0.01703517,0.09874297,19,773.7931034,1.85584915,0.000755188,0,0
14996,1,1957,0,0,0.052980974,0,46.5,0.047497446,0,0,0
14997,68,10427,0.0276395,0.004750353,0.07812247,2,377.1449275,2.495492904,0.000600944,0,0
14998,333,3665,0.151663196,0.055216736,0.117467986,60,379.1916168,34.5471904,0.007338721,0,0
14999,82,731,0.034812894,0.012253373,0.118290955,4,83.56626506,9.475409836,0.000104752,0,0
15000,15,815,0,0,0.090332872,0,22.3125,0.4375,0,0,0
15001,167,4789,0.100424564,0.003354599,0.12345345,8,300.797619,10.54989562,0.000473901,0,0
15002,5,2642,0.044280744,0.017401175,0.077393277,2,561.3333333,1.274309497,3.14E-05,0,0
15003,131,3037,0.004114112,0.003170823,0.021014404,1,22.76515152,0.989137591,0.002859121,0,0
15004,3,24182,0.019045028,0.003712729,0.070707188,1,752.25,0.12442625,2.50E-06,0,0
15005,12,528,0,0,0.044560724,0,19.84615385,0.487712665,0,0,0
15006,61,9954,0.334306017,0.03336642,0.1359619,28,626.4032258,3.90125565,0.00040263,0,0
15007,56,5055,0.107299384,0.013156593,0.091934417,7,280.1403509,3.158227848,9.26E-05,0,0
15008,2,475,0,0,0.040387257,0,6,0.037815126,0,0,0
15009,36,1911,0.04472136,0.011437725,0.066784158,3,252.5675676,4.887552301,6.08E-05,0,0
15010,93,2845,0.320634043,0.054434648,0.185133284,28,526.5212766,17.39037245,0.000677532,28000,0
15011,1,2527,0,0.019892867,0.464944206,0,82.5,0.065268987,2.69E-06,0,0
15012,1,513,0,0,0.0786889,0,25,0.097276265,0,0,0
15013,195,973,0.183378228,0.050506696,0.1324728,20,154.2704082,31.04414784,0.00053437,0,0
15014,473,14467,0.382813816,0.055430423,0.193812194,148,1632.221519,53.47477191,0.011100895,4.518351172,0
15015,26,3841,0.030535241,0.009493196,0.070243435,2,375.6296296,2.639770953,4.79E-05,0,0
15016,1,681,0,0,0,0,0.5,0.001466276,0,0,0
15017,18,1170,0,0,0.030323386,0,39.84210526,0.64645602,0,0,0
15018,2,445,0,0,0.123443075,0,19.33333333,0.130044843,0,0,0
15019,111,2116,0.012152723,0.004126774,0.16642764,3,219.9732143,11.63769485,8.27E-05,0,0
15020,60,2720,0.104328106,0.019802951,0.098686049,8,482.8196721,10.82396178,0.000281824,0,0
15021,28,4681,0.144518328,0.02762178,0.129559323,10,965,5.977146519,0.000153808,0,0
15022,5,484,0,0,0.06025213,0,29,0.358762887,0,0,0
15023,349,4200,0.261066842,0.060295583,0.162661697,70,437.6485714,36.46203285,1.388253163,0,0
15024,1,4157,0,0,0.130722614,0,719.5,0.346079846,0,0,0
15025,1,3346,0,0,0.196532455,0,125.5,0.074992531,0,0,0
15026,137,1242,0.047645391,0.009697034,0.037070477,21,65.84057971,7.309734513,0.00459751,0,0
15027,27,3922,0.101851852,0.033803137,0.132349156,11,955.2857143,6.818251338,0.000157879,0,0
15028,192,9211,0.068406151,0.01729513,0.094136333,43,519.3005181,10.87983066,0.009648907,0,0
15029,55,4157,0.043747864,0.008365437,0.050929934,4,251.875,3.392255892,6.90E-05,0,0
15030,1,2733,0,0,0,0,0.5,0.000365764,0,0,0
15031,1,360,0,0,0.022841148,0,2.5,0.013850416,0,0,0
15032,3,6014,0,0,0.028032514,0,153,0.101745636,0,0,0
15033,14,1559,0,0,0.023458333,0,19.26666667,0.18525641,0,0,0
15034,93,2181,0,0,0.012966378,0,25.24468085,1.087534372,0,0,0
15035,1,401,0,0,0.040045327,0,21,0.104477612,0,0,0
15036,1,204,0.10976426,0,0.092307993,1,16.5,0.16097561,6.37E-06,0,0
15037,15,707,0,0,0.064545457,0,6.75,0.152542373,0,0,0
15038,22,6663,0.107230514,0.020895066,0.124029356,8,1332.782609,4.599939976,0.000136282,0,0
15039,22,1174,0.070443499,0.031111763,0.057577289,5,160.5652174,3.142978723,2.38E-05,0,0
15040,1,1976,0,0,0.11191384,0,57.5,0.058168943,0,0,0
15041,66,1957,0.014309095,0.002782484,0.045799447,1,107.5074627,3.67875383,1.31E-06,0,0
15042,36,89,0.052704628,0,0.02979148,1,3.162162162,1.3,2.35E-05,0,0
15043,133,1959,0.056684752,0.021550118,0.039877418,10,97.50746269,6.666326531,0.003989666,1.399720056,0
15044,6,2615,0,0,0.068334676,0,319.4285714,0.854740061,0,0,0
15045,4,4498,0,0,0.048944782,0,297.6,0.330740164,0,0,0
15046,2,250,0.15430335,0.04472136,0.103368987,1,34.33333333,0.410358566,1.31E-06,0,0
15047,2,446,0,0,0.065545914,0,44.66666667,0.299776286,0,0,0
15048,12,1979,0.027399831,0.00648913,0.054784373,1,43.69230769,0.286868687,6.85E-05,0,0
15049,104,67,0.023112508,0.0119797,0.078114177,1,4.752380952,7.338235294,4.06E-05,0,0
15050,23,1874,0.052868053,0.019266875,0.058831938,3,195,2.496,0.000160835,0,0
15051,1,1682,0.1,0.024382992,0.118033204,1,245.5,0.291740939,1.31E-06,0,0
15052,5,8789,0,0,0.049787147,0,117,0.079863481,0,0,0
15053,3,6464,0.036155076,0.007181062,0.084304249,1,904.75,0.559783449,1.31E-06,0,0
15054,435,864,0.127898932,0.042410349,0.150645358,26,89.43807339,45.08092486,0.001310271,0,0
15055,51,75,0.021110017,0,0.034586528,1,2.961538462,2.026315789,6.19E-05,0,0
15056,19,9317,0,0,0,0,1.5,0.003219575,0,0,0
15057,17,1980,0.112607821,0.032703497,0.111252139,6,268,2.435133771,0.000110272,0,0
15058,70,3138,0.062418778,0.012801939,0.081358553,6,147.5633803,3.337687162,0.000371632,0,0
15059,485,2051,0.014280049,0.008021144,0.031884785,3,30.41769547,7.204191033,0.004046287,0,0
15060,28,7472,0.03509312,0,0.035720842,1,36.89655172,0.143182122,4.88E-05,0,0
15061,1,11929,0,0,0.318438247,0,249,0.041743504,0,0,0
15062,225,592,0.036980013,0.019179882,0.091665498,2,46.88938053,17.87015177,0.00030454,0,0
15063,1,24182,0,0.006430635,0.250448059,0,265.5,0.021957574,2.43E-06,0,0
15064,1,13259,0,0,0.088798191,0,260.5,0.039291101,0,0,0
15065,138,3660,0.21998104,0.056283346,0.145849906,37,540.5971223,20.52526632,0.003200122,0,0
15066,110,1212,0.175162262,0.027387497,0.12401212,9,106.7837838,9.771640561,0.000586875,0,0
15067,362,1786,0.056154617,0.012436695,0.029281613,11,34.14600551,6.936205932,0.004706761,0,0
15068,30,1262,0.022304987,0.020557471,0.075275292,1,111.0322581,2.725257324,0.000102464,0,0
15069,20,349,0,0,0.023986155,0,3.428571429,0.205714286,0,0,0
15070,2,2534,0,0,0.14113483,0,91,0.107692308,0,0,0
15071,3,37,0,0,0.12056827,0,1,0.105263158,0,0,0
15072,4,356,0,0,0.042073667,0,8.4,0.117647059,0,0,0
15073,1,5153,0,0,0.044406427,0,84,0.032596042,0,0,0
15074,34,1912,0.039962719,0.023532488,0.07683771,6,318.7714286,5.832200732,0.000148961,0,0
15075,29,795,0.059092512,0.032929675,0.052116988,4,79.1,2.981155779,0.000195496,0,0
15076,72,203,0,0,0.093117618,0,9.246575342,3.308823529,0,0,0
15077,49,2383,0.035964915,0,0.024270546,3,25.96,0.544463087,0.000205649,0,0
15078,76,10247,0.288301284,0.030595574,0.23193839,34,2382.155844,17.89871194,0.001143444,15.992004,0
15079,16,1657,0,0,0.076488339,0,178.4117647,1.829312425,0,0,0
15080,91,2600,0.034110736,0.002055856,0.105878158,3,110.8695652,3.921568627,0.000100851,0,0
15081,3,103,0,0,0.052754187,0,3,0.115384615,0,0,0
15082,21,2943,0.039352089,0.016089969,0.065109441,4,407.9090909,3.048233696,0.000143564,0,0
15083,5,4366,0,0,0.027199769,0,110,0.151133501,0,0,0
15084,172,1992,0.149969397,0.037584934,0.086777944,21,162.7109827,14.12393377,0.000397331,0,0
15085,13,4245,0.04045567,0.008513722,0.052185462,2,478.5,1.577720207,5.79E-05,0,0
15086,101,716,0,0,0.066004109,0,25.45098039,3.620641562,0,0,0
15087,1,3063,0,0,0,0,0.5,0.000326371,0,0,0
15088,32,8053,0.065667196,0.011819454,0.071141351,9,940.0606061,3.851750683,0.000229426,0,0
15089,27,70,0,0,0.040992864,0,0.678571429,0.267605634,0,0,0
15090,142,403,0.075058663,0.0209013,0.124393521,4,34.74125874,12.2970297,5.76E-05,0,0
15091,3,139,0,0,0.11399923,0,14.5,0.414285714,0,0,0
15092,35,117,0,0,0.04607164,0,1.305555556,0.398305085,0,0,0
15093,86,1817,0.219510155,0.053124225,0.210902453,24,427.2528736,20.44609461,0.000605115,7.330889703,0
15094,12,2601,0.022750788,0.005660297,0.066302238,1,174.5384615,0.872021522,1.93E-05,0,0
15095,20,549,0,0.009543306,0.034684317,0,17,0.649090909,3.16E-05,0,0
15096,14,1114,0,0,0.00882254,0,2.266666667,0.030493274,0,0,0
15097,24,174,0,0,0.037179974,0,2.16,0.308571429,0,0,0
15098,36,1815,0.02981424,0.011736313,0.063896998,2,201.1621622,4.098568282,0.000250259,0,0
15099,18,270,0,0,0.042784636,0,19.63157895,1.376383764,0,0,0
15100,8,2592,0,0,0.019982215,0,9.888888889,0.034323178,0,0,0
15101,16,3575,0.037688918,0.00836242,0.104108732,2,974.0588235,4.630592841,7.96E-05,0,0
15102,5,14337,0.027279774,0.007469918,0.076365799,2,580.8333333,0.243060399,0.001410326,0,0
15103,74,319,0.041028578,0.006508618,0.054592274,6,16.26666667,3.8125,0.004529009,0.999666778,0
15104,9,2512,0.028071731,0.013301448,0.059562307,1,304.7,1.212495026,9.74E-06,0,0
15105,3,821,0,0,0.076578395,0,87,0.423357664,0,0,0
15106,13,6949,0.041460239,0.00998133,0.067592443,2,1033.214286,2.081294964,7.49E-05,0,0
15107,250,2436,0.178174161,0.067915237,0.104775816,50,254.812749,26.24456299,0.171319552,0,0
15108,383,827,0.100171358,0.026652572,0.092794029,14,50.64583333,23.48792271,0.000645113,0,0
15109,45,1908,0.098907071,0.030714756,0.073782152,9,197.8043478,4.766369827,0.001404883,0.799840032,0
15110,13,3948,0.048280455,0.004414075,0.097158431,1,126.9285714,0.449987339,1.36E-05,0,0
15111,6,6086,0.066009836,0.010466185,0.070035359,2,669.4285714,0.769837358,2.79E-05,0,0
15112,383,862,0.021056391,0.003480783,0.08032929,3,49.6953125,22.11239861,0.015236584,0,0
15113,3,513,0.125988158,0.025490637,0.043337927,1,49.75,0.387159533,8.98E-06,0,0
15114,33,162,0,0,0.06324806,0,16.44117647,3.429447853,0,0,0
15115,9,97,0.096225045,0,0.062204235,1,6,0.612244898,1.31E-06,0,0
15116,42,7221,0.140777597,0.021790035,0.109025844,12,817.8837209,4.869703683,0.000165939,0,0
15117,20,2507,0.079980415,0.031261217,0.075128524,7,302.4285714,2.532296651,0.000735527,0,0
15118,58,1163,0,0.003850314,0.096493845,0,25.06779661,1.270618557,1.55E-05,0,0
15119,325,6590,0.063402296,0.012982825,0.056107411,18,227.0092025,11.22818996,0.00104498,0,0
15120,807,187,0.053771435,0.012871004,0.093301649,7,10.31930693,44.35106383,0.002572054,1.249687578,0
15121,97,1175,0.060543548,0.011848277,0.115465042,4,79.16326531,6.596938776,8.75E-05,0,0
15122,19,1103,0.014509525,0.006907731,0.033649247,1,59.9,1.085144928,6.92E-05,0,0
15123,822,1201,0.058956279,0.025161272,0.073088698,20,46.5054678,31.84193012,0.002179909,0,0
15124,1,2509,0.051031036,0.019964097,0.105340873,1,604,0.4812749,1.31E-06,0,0
15125,40,2236,0.021979349,0.006687505,0.118844045,2,196.2439024,3.596781404,4.15E-05,0,0
15126,79,1170,0.034270611,0.006578449,0.049453615,3,19.0375,1.30059778,0.000443163,0,0
15127,88,1516,0.107770907,0.060232619,0.102559553,18,281.5280899,16.51680949,0.000699065,0,0
15128,101,197,0,0,0.077945476,0,8.117647059,4.181818182,0,0,0
15129,116,67,0,0.011343148,0.043778994,0,4.615384615,7.941176471,9.83E-06,0,0
15130,103,195,0.030052261,0.014112179,0.050785815,2,14.24038462,7.556122449,6.07E-05,0,0
15131,1,615,0,0,0.16220664,0,71.5,0.232142857,0,0,0
15132,1,13,0,0,0,0,0,0,0,0,0
15133,34,730,0,0,0.045267774,0,21.34285714,1.021887825,0,0,0
15134,1,7015,0,0,0,0,1.5,0.000427594,0,0,0
15135,3,24182,0.019045028,0.003712729,0.059619073,1,723.25,0.119629492,9.83E-06,0,0
15136,1,6086,0,0,0.116327515,0,272,0.08937079,0,0,0
15137,33,119,0.039936153,0.015957673,0.047862926,1,5.764705882,1.633333333,7.16E-05,0,0
15138,509,6402,0.204993939,0.069245776,0.099084561,129,337.9686275,26.9192566,3.373018539,0,0
15139,89,699,0,0.00400928,0.017447544,0,7.744444444,0.995714286,3.76E-05,0,0
15140,42,6327,0.059949065,0.009699435,0.1422576,4,557.5348837,3.788558786,7.98E-05,0,0
15141,1,702,0,0,0.047994975,0,11,0.031294452,0,0,0
15142,9,1346,0,0,0.038742688,0,113.7,0.844097996,0,0,0
15143,101,2136,0.168442829,0.034447576,0.238826384,24,583.8823529,27.8689752,0.001055711,2.999500083,0
15144,245,852,0.058161181,0.02188755,0.089337159,11,58.90243902,16.98710434,0.001083528,0,0
15145,2,6103,0,0,0.022227711,0,43,0.021133683,0,0,0
15146,51,9359,0.189028167,0.028948775,0.176946734,21,1944.038462,10.80021368,0.000377811,0,0
15147,57,444,0.016181738,0.006285952,0.084138054,1,36.4137931,4.746067416,1.14E-05,0,0
15148,547,3707,0.077655812,0.018258639,0.095807996,27,115.8850365,17.12648328,0.00688096,0,0
15149,98,328,0.020837856,0.011155269,0.065228276,2,25.57575758,7.696048632,2.92E-05,0,0
15150,2,5860,0,0,0.031893202,0,40.33333333,0.020644941,0,0,0
15151,47,2387,0,0,0.078932967,0,12.70833333,0.255443886,0,0,0
15152,39,2746,0.10778458,0.045836209,0.09250449,13,518.9,7.555879141,0.00035043,0,0
15153,5,147,0,0,0.041654736,0,17,0.689189189,0,0,0
15154,106,55,0,0,0.054019922,0,1.682242991,3.214285714,0,0,0
15155,280,510,0.081892302,0.031755367,0.09620098,13,59.09252669,32.49510763,0.001164548,0,0
15156,133,235,0.016386838,0.005656402,0.054392279,1,17.04477612,9.677966102,6.64E-05,0,0
15157,12,4843,0.128742323,0.024888768,0.076479863,6,1047.769231,2.811932287,5.91E-05,0,0
15158,7,11317,0,0,0.050977175,0,213.625,0.15099841,0,0,0
15159,4,3184,0.042257713,0.008861015,0.057183765,1,274.6,0.431083203,3.43E-05,0,0
15160,1,1809,0,0,0,0,3,0.003314917,0,0,0
15161,285,757,0.014159847,0.006458786,0.097757557,2,23.0034965,8.679419525,0.000135632,0,0
15162,41,2455,0,0,0.061312228,0,44.88095238,0.767508143,0,0,0
15163,14,328,0,0,0.100573613,0,45.8,2.088145897,0,0,0
15164,34,4328,0.088561489,0.007820566,0.097291769,4,260.7714286,2.108339108,4.09E-05,0,0
15165,323,8739,0.094861695,0.013689756,0.096038408,23,194.5833333,7.213386728,0.000816252,0,0
15166,116,981,0.110864261,0.038537173,0.081534545,12,132.5897436,15.79735234,0.005316196,0.399960004,0
15167,1,182,0,0,0,0,0,0,0,0,0
15168,294,1168,0.040011262,0.008532473,0.049014435,19,44.40338983,11.20530368,0.007084099,1.110987668,0
15169,61,9909,0.112262045,0.01414858,0.077710358,16,687.8064516,4.303128153,0.001019295,0,0
15170,21,1953,0,0,0.163506271,0,302.4090909,3.404810645,0,0,0
15171,931,114,0.006987371,0.009208608,0.033397392,1,1.551502146,12.57391304,0.015117741,0,0
15172,21,13055,0.068710298,0.019098617,0.125140601,9,2245.181818,3.783241422,0.000119688,0,0
15173,31,9763,0.01965513,0.003635444,0.018780297,2,65.1875,0.21364195,0.000176434,0,0
15174,1,2873,0,0,0.157392558,0,501,0.348643006,0,0,0
15175,17,1789,0.024499798,0.011468335,0.073151998,1,121.2222222,1.218994413,3.66E-05,0,0
15176,111,6327,0.03687615,0.005966362,0.050684152,4,128.0892857,2.267067004,0.000736526,0,0
15177,15,13259,0.12644054,0.022423272,0.124886998,10,3297.875,3.97933635,0.000458394,10000,0
15178,30,5849,0.104796999,0.038196058,0.135516029,16,1272.193548,6.741538462,0.00018544,0,0
15179,1,1928,0,0,0.038148421,0,58,0.060134785,0,0,0
15180,116,293,0,0,0.046491632,0,5.675213675,2.258503401,0,0,0
15181,110,334,0.069208625,0.031302691,0.089537574,7,31.92792793,10.57910448,0.000302042,0,0
15182,2,1907,0,0,0.069237658,0,101,0.158805031,0,0,0
15183,23,270,0,0,0.038444027,0,8.416666667,0.745387454,0,0,0
15184,76,5309,0.007225916,0.001574298,0.018671681,1,81.74025974,1.185310734,0.003373204,0,0
15185,4,4444,0.084920778,0.022501125,0.072169666,3,709.4,0.797975253,8.36E-05,0,0
15186,6,1642,0,0,0.048945203,0,54.28571429,0.231284236,0,0,0
15187,61,511,0.023183829,0.005664018,0.086158755,2,61.19354839,7.41015625,1.87E-05,0,0
15188,48,1921,0.018184824,0.003293182,0.09956602,1,95.3877551,2.431841831,1.65E-05,0,0
15189,106,594,0.145392791,0.04782281,0.158770576,11,105.6635514,19.00168067,0.000153242,0,0
15190,10,2368,0,0,0.048907952,0,203.5454545,0.945124525,0,0,0
15191,33,1527,0.265294613,0.04900227,0.14270058,12,297.7352941,6.625,0.000224832,0,0
15192,8,193,0,0,0.018131684,0,5.111111111,0.237113402,0,0,0
15193,383,779,0.039844351,0.021969144,0.077162887,11,37.11979167,18.27435897,0.001158191,0,0
15194,551,70881,0.033043014,0.000160014,0.053427548,15,51.23369565,0.398987049,0.796280074,0,0
15195,1,205,0,0,0.048919932,0,14.5,0.140776699,0,0,0
15196,9,452,0,0,0.043601035,0,2.7,0.059602649,0,0,0
15197,153,3250,0.12802604,0.03403485,0.120068574,22,392.2207792,18.579514,0.001757613,0,0
15198,7,66,0.119522861,0,0.091740854,1,4.125,0.492537313,1.31E-06,0,0
15199,5,982,0,0,0.010196193,0,6.166666667,0.037639878,0,0,0
15200,4,24439,0.039163022,0.006396734,0.062135018,1,373.6,0.076432079,2.80E-05,0,0
15201,1,2245,0,0,0,0,0.5,0.000445236,0,0,0
15202,5,12479,0,0,0.007486909,0,12.16666667,0.005849359,0,0,0
15203,122,509,0.062310974,0.020064632,0.08623898,3,23.58536585,5.688235294,3.52E-05,0,0
15204,40,70881,0.008175874,0.000593889,0.092844505,1,337.6829268,0.195324624,0.00137741,0,0
15205,189,817,0.030009942,0.012724129,0.075558171,4,52.77894737,12.2591687,0.001011488,0,0
15206,14,4200,0.130346811,0.032991444,0.137004861,7,805.4,2.875743871,0.000145491,0,0
15207,33,5217,0.129988774,0.02651095,0.092929869,11,975.1470588,6.353967037,0.000626328,2.665778074,0
15208,400,2435,0.009007547,0.005066296,0.014599971,4,10.65835411,1.754515599,0.004371339,0,0
15209,6,23435,0.020515248,0,0.055798352,1,1021.285714,0.305043523,1.31E-06,0,0
15210,48,1572,0.089599842,0.040044769,0.191144916,11,434.0408163,13.52066116,0.000175664,0,0
15211,18,4470,0.015927283,0.003525413,0.033215149,1,97.05263158,0.412435697,0.000137533,0,0
15212,1,277,0,0,0.014053133,0,4.5,0.032374101,0,0,0
15213,17,5367,0,0,0.083935166,0,201.0555556,0.674180328,0,0,0
15214,99,1996,0.075757576,0.011247918,0.061092893,5,71.45,3.5778668,0.000286657,0,0
15215,16,701,0,0,0.081674679,0,14.29411765,0.346153846,0,0,0
15216,13,3468,0.014577198,0.009419303,0.028507905,1,170.1428571,0.686653214,1.28E-05,0,0
15217,56,70881,0.006909875,0,0.07954511,1,197.4561404,0.158785023,3.44E-05,0,0
15218,89,1379,0.065738278,0.014272264,0.148677955,5,147.6222222,9.627536232,0.000200072,0,0
