,sink_pre_siz,source_suc_siz,Common_Following,Common_Follower,Common_Following_With_Sink_Followers,Common_follower_with_source_followings,Resource_allocation_index,Within_inter_cluster,Label
18480,115,159,0,0,3.172413793,2.3,0,0,0
18481,36,5546,0,19,1616.675676,10.78366685,0.001040174,3.99900025,0
18482,1,4963,0,0,31,0.012489927,0,0,0
18483,43,443,0,0,20.86363636,2.067567568,9.83E-06,0,0
18484,31,247,0,0,13.28125,1.713709677,0.000160179,0,0
18485,1,1299,0,1,216.5,0.333076923,2.50E-06,0,0
18486,6,1899,0,0,91.42857143,0.336842105,0,0,0
18487,66,5934,0,21,1027.402985,11.59831508,0.000442676,10.99450275,0
18488,82,388,0,1,28.40963855,6.061696658,1.93E-05,0,0
18489,29,3189,0,2,805.8,7.578056426,5.41E-05,0,0
18490,532,497,0,13,25.57973734,27.37751004,0.000843387,0.181801654,0
18491,175,8053,0,36,680.3465909,14.86727092,0.002999946,0,0
18492,82,1614,0,18,246.2409639,12.65510836,0.000397263,0,0
18493,34,2002,0,2,137.6,2.40439341,0.000123847,0,0
18494,139,216,0,1,6.007142857,3.875576037,0.000808407,0,0
18495,2,353,0,0,0,0,0,0,0
18496,135,7415,0,24,841.8088235,15.43770227,0.000881646,2.624671916,0
18497,2,156,0,0,1,0.01910828,0,0,0
18498,60,24182,0,20,797.6557377,2.012033246,0.000328022,0,0
18499,34,24182,0,14,869.6571429,1.258652773,0.00033985,0,0
18500,22,206,0,0,0.130434783,0.014492754,0,0,0
18501,66,108,0,1,6.28358209,3.862385321,0.000335233,1000,0
18502,1,1461,0,0,62.5,0.085499316,0,0,0
18503,1,2345,0,0,16.5,0.014066496,0,0,0
18504,5,1954,0,0,15.83333333,0.04859335,0,0,0
18505,48,405,0,4,32.53061224,3.926108374,0.000102489,0,0
18506,3,7567,0,1,1073,0.567124736,3.68E-06,0,0
18507,69,999,0,1,46.91428571,3.284,1.46E-05,0,0
18508,15,2745,0,3,338.3125,1.971230881,3.51E-05,0,0
18509,92,2940,0,18,344.1290323,10.88201292,0.001455272,0,0
18510,3,196,0,0,10.75,0.218274112,0,0,0
18511,52,4650,0,3,132.7358491,1.51257794,0.000323069,0,0
18512,5,2024,0,2,252.6666667,0.748641975,1.76E-05,0,0
18513,5,7561,0,1,220.5,0.174953716,2.85E-05,0,0
18514,24,4498,0,2,247.76,1.376750389,3.03E-05,0,0
18515,6,1084,0,0,33.71428571,0.217511521,0,0,0
18516,1,4260,0,1,482,0.226237972,1.63E-05,0,0
18517,17,6799,0,4,363.8333333,0.963088235,7.38E-05,0,0
18518,43,9552,0,20,1801.931818,8.299487072,0.000713272,0,0
18519,4,13949,0,3,1227,0.439784946,3.28E-05,0,0
18520,93,3594,0,21,742.0851064,19.40361613,0.000497066,19.98001998,0
18521,225,14467,0,7,203.2831858,3.17542162,0.002138512,0,0
18522,1,6319,0,0,164,0.051898734,0,0,0
18523,14,7579,0,1,375.1333333,0.742348285,5.41E-05,0,0
18524,1,187,0,0,14,0.14893617,0,0,0
18525,12,1096,0,0,146,1.7301732,0,0,0
18526,31,5934,0,6,904.75,4.878180286,0.000274396,5.994005994,0
18527,81,1944,0,1,64.5,2.719280206,0.003306401,0,0
18528,25,410,0,0,31.5,1.99270073,0,0,0
18529,53,10458,0,23,481.1111111,2.483985085,0.000316236,0,0
18530,47,250,0,0,9.833333333,1.880478088,0,0,0
18531,41,335,0,0,24.16666667,3.020833333,0,0,0
18532,9,676,0,1,23.7,0.350073855,1.01E-05,0,0
18533,22,473,0,1,19.91304348,0.966244726,2.69E-06,0,0
18534,70,4077,0,9,259.6478873,4.520598333,0.000215934,0,0
18535,317,1361,0,3,45.48742138,10.62041116,0.000259326,0,0
18536,5,93,0,0,0.833333333,0.053191489,0,0,0
18537,69,805,0,3,69.1,6.001240695,0.000557374,0,0
18538,17,4153,0,0,99.44444444,0.430909966,0,0,0
18539,2,6681,0,0,347.3333333,0.155941335,0,0,0
18540,10,3359,0,1,332.5454545,1.088690476,7.25E-06,0,0
18541,46,7423,0,18,1609.87234,10.19181034,0.002830886,0,0
18542,112,3143,0,4,140.2035398,5.039122137,0.000781701,0,0
18543,235,2516,0,1,11.47033898,1.075486691,1.63E-05,0,0
18544,65,5860,0,2,813.0454545,9.155604846,5.55E-05,0,0
18545,3,3346,0,0,284.75,0.340304751,3.68E-06,0,0
18546,342,1980,29,25,101.6938776,17.60777385,0.075339141,0,0
18547,1,6621,0,0,99,0.029900332,0,0,0
18548,38,5750,0,4,490.0769231,3.323422014,0.000633969,0,0
18549,32,3375,0,14,489.0909091,4.780805687,0.001547765,0.166652779,0
18550,47,6086,0,10,515.5416667,4.065385247,0.0004624,0,0
18551,2,14467,0,1,1605,0.332803428,1.62E-05,0,0
18552,1,408,0,0,7,0.034229829,0,0,0
18553,88,1694,0,4,45.1011236,2.368141593,0.001547296,0.249937516,0
18554,3,399,0,1,6,0.06,0.000530786,0,0
18555,35,8186,0,24,2416.25,10.62477098,0.000848676,0,0
18556,1,817,0,0,26.5,0.064792176,0,0,0
18557,1,349,0,0,3,0.017142857,0,0,0
18558,70,2179,0,17,430,14.00458716,0.000316668,4.998333889,0
18559,2,1020,0,0,7.666666667,0.022526934,0,0,0
18560,139,1753,0,5,106.0571429,8.465222349,0.000169761,0,0
18561,23,9317,0,2,868.875,2.237926594,2.91E-05,0,0
18562,61,3597,0,4,498.6451613,8.592551417,0.000109941,0,0
18563,15,268,0,1,22.8125,1.356877323,1.31E-06,0,0
18564,803,1499,0,60,91.3818408,48.98066667,0.008226901,0,0
18565,69,1849,0,13,244,9.232432432,0.000221887,0,0
18566,24,1004,0,1,45.28,1.126368159,3.16E-05,0,0
18567,169,24439,0,49,824.2117647,5.733060556,0.001522309,0,0
18568,618,24182,16,11,91.9822294,2.354422528,0.048503673,0,0
18569,62,3945,0,1,24.26984127,0.387480993,3.33E-05,0,0
18570,26,14467,0,22,5101.444444,9.52025159,0.00034893,0,0
18571,387,5302,0,54,576.314433,42.1666981,0.001733246,0,0
18572,59,1112,0,1,104.15,5.614555256,1.65E-05,0,0
18573,327,569,45,25,47.20731707,27.16491228,0.087460983,0,0
18574,9,3060,0,1,108.5,0.354459327,2.50E-06,0,0
18575,2,3703,0,0,119,0.096382289,8.38E-06,0,0
18576,236,1046,0,19,110.2362869,24.95319962,0.000629002,0,0
18577,1,5860,0,0,239,0.081556048,0,0,0
18578,200,620,0,2,13.19900498,4.272141707,3.21E-05,0,0
18579,9,31,0,0,0.1,0.03125,0,0,0
18580,42,2534,0,1,58.53488372,0.992899408,1.66E-05,0,0
18581,91,945,0,2,171.9891304,16.72621564,2.55E-05,0,0
18582,45,139,0,0,3.826086957,1.257142857,0,0,0
18583,15,2804,0,0,9.3125,0.05311943,0,0,0
18584,2,3070,0,1,558.3333333,0.545424943,2.69E-06,0,0
18585,3,4860,0,0,61,0.050195433,0,0,0
18586,2,3062,0,0,23,0.022526934,0,0,0
18587,11,8053,0,2,167.75,0.249937919,0.000531281,0,0
18588,2,1587,0,0,123.6666667,0.233627204,0,0,0
18589,65,7015,0,11,500.6363636,4.709521095,0.000292009,0,0
18590,195,431,0,1,17.71428571,8.037037037,9.45E-06,0,0
18591,9,10848,0,1,571,0.526315789,1.66E-05,0,0
18592,5,2290,0,1,94.83333333,0.24836316,9.49E-05,0,0
18593,2,6419,0,0,14,0.006542056,0,0,0
18594,181,411,0,8,27.37362637,12.09223301,0.000119998,0,0
18595,2,1459,0,0,216.6666667,0.445205479,0,0,0
18596,70,201,0,2,8.577464789,3.014851485,0.000752246,2000,0
18597,12,3821,0,1,115,0.391156463,6.61E-05,0,0
18598,6,1883,0,0,198.8571429,0.738853503,1.14E-05,0,0
18599,71,46,0,0,0.972222222,1.489361702,1.57E-05,0,0
18600,27,1680,0,3,176.1785714,2.93456276,4.47E-05,0,0
18601,56,1330,0,16,213.877193,9.159278738,0.004105765,0,0
18602,39,1609,0,2,103.5,2.571428571,2.11E-05,0,0
18603,14,350,0,1,25.13333333,1.074074074,1.31E-06,0,0
18604,88,506,0,1,23.14606742,4.063116371,0.000379075,0,0
18605,2,894,0,0,11,0.036871508,0,0,0
18606,154,3932,0,7,102.9935484,4.05898805,0.00048827,0,0
18607,2,8391,0,0,327.6666667,0.117135367,0,0,0
18608,2,8777,0,0,830.6666667,0.283891547,0,0,0
18609,141,259,0,1,8.73943662,4.773076923,0.000169986,0,0
18610,29,6663,0,17,2060.2,9.274609844,0.000222965,17000,0
18611,81,5019,0,32,722.1707317,11.79641434,0.000658097,0,0
18612,96,2277,0,4,95.1443299,4.051360843,0.000526779,0,0
18613,30,1720,0,7,334.7096774,6.029052876,0.00010891,0,0
18614,68,200,0,0,7.217391304,2.47761194,0,0,0
18615,1,1842,0,0,26.5,0.028757461,0,0,0
18616,21,39,0,0,2.909090909,1.6,0,0,0
18617,1,2327,0,1,343.5,0.295103093,1.31E-06,0,0
18618,1,828,0,0,67.5,0.162846803,0,0,0
18619,4,1379,0,0,143,0.518115942,0,0,0
18620,2,1992,0,0,145,0.218263924,0,0,0
18621,12,10168,0,7,1395.461538,1.783951224,0.000100753,0,0
18622,29,536,0,4,65.56666667,3.662942272,0.000109725,0.99950025,0
18623,22,1496,0,1,51.30434783,0.788243153,0.00709351,0,0
18624,50,318,0,0,30.98039216,4.952978056,0,0,0
18625,28,70881,0,1,486.2413793,0.19893626,1.28E-05,0,0
18626,1,1964,0,0,8.5,0.008651399,0,0,0
18627,51,407,0,0,19.67307692,2.507352941,2.05E-05,0,0
18628,77,142,0,3,12.1025641,6.601398601,0.003331774,3000,0
18629,3,8053,0,3,1283.25,0.637323069,9.50E-05,0,0
18630,119,2041,0,9,137.875,8.102350637,0.000157267,0,0
18631,296,138,0,1,3.841750842,8.208633094,0.000536913,0,0
18632,240,659,0,7,63.36514523,23.13787879,0.000209253,0,0
18633,21,187,0,1,3.454545455,0.404255319,0.000324359,1000,0
18634,1,1423,0,0,49.5,0.069522472,0,0,0
18635,1,822,0,0,0,0,0,0,0
18636,24,3239,0,1,220.4,1.700617284,6.02E-05,0,0
18637,87,126,0,0,6.681818182,4.62992126,0,0,0
18638,1,740,0,0,0.5,0.001349528,0,0,0
18639,1,4017,0,0,148.5,0.073917372,0,0,0
18640,64,3645,0,35,1280.492308,22.82830499,0.000969234,5.99880024,0
18641,1,189,0,0,0,0,0,0,0
18642,32,324,0,3,21.03030303,2.135384615,1.11E-05,0,0
18643,41,3865,0,10,507.4047619,5.512415934,0.000179089,0,0
18644,7,3348,0,0,399.125,0.953418931,0,0,0
18645,1,5546,0,0,138,0.049756625,0,0,0
18646,324,24182,0,59,467.5015385,6.28284332,0.005558164,0,0
18647,237,1609,0,10,189.210084,27.97018634,0.000212712,9.99000999,0
18648,25,6076,0,2,112.7692308,0.482474905,2.80E-05,0,0
18649,26,1473,0,1,87.07407407,1.594979647,1.96E-06,0,0
18650,104,668,0,0,0.457142857,0.071748879,0,0,0
18651,2,509,0,0,19.33333333,0.11372549,0,0,0
18652,6,860,0,0,4.428571429,0.036004646,0,0,0
18653,38,1995,0,0,127.7948718,2.496993988,0,0,0
18654,14,1980,0,4,518.2666667,3.924280666,8.78E-05,0,0
18655,424,2340,0,2,4.270588235,0.775309697,0.00050388,0,0
18656,33,2234,0,1,132.4411765,2.014765101,2.50E-06,0,0
18657,3,460,0,0,25.25,0.219088937,0,0,0
18658,1,10458,0,0,2.5,0.000478057,0,0,0
18659,1,407,0,0,21,0.102941176,0,0,0
18660,1,309,0,0,3,0.019354839,0,0,0
18661,38,1952,0,4,129.4871795,2.585765489,0.000630562,0,0
18662,1,2904,0,0,37.5,0.025817556,0,0,0
18663,35,193,0,0,3.666666667,0.680412371,0,0,0
18664,18,7025,0,7,702.1578947,1.898804441,0.000577085,0,0
18665,43,619,0,6,78.59090909,5.577419355,9.00E-05,0,0
18666,3,4470,0,0,323,0.288973384,0,0,0
18667,85,5302,0,4,252.5232558,4.095229116,0.000101008,0,0
18668,28,10168,0,6,912.8965517,2.603402498,8.39E-05,0,0
18669,71,155,0,0,10.70833333,4.942307692,0,0,0
18670,40,5153,0,9,707,5.624175398,0.000238173,0,0
18671,23,305,0,0,15.125,1.18627451,0,0,0
18672,12,3045,0,2,381.1538462,1.626723572,2.31E-05,0,0
18673,5,14910,0,1,1788.166667,0.719535913,2.50E-06,0,0
18674,2,983,0,1,98.33333333,0.299796748,1.31E-06,0,0
18675,3,9156,0,1,839,0.366495577,2.69E-06,0,0
18676,155,2000,0,8,99.26282051,7.738630685,0.000194356,0,0
18677,53,7567,0,32,1745.333333,12.45348837,0.000778563,9.663445518,0
18678,1,352,0,0,11,0.062322946,0,0,0
18679,53,17372,0,23,1377.240741,4.280838082,0.000449781,0,0
18680,1,1849,0,1,359.5,0.388648649,1.31E-06,0,0
18681,59,200,0,5,34.43333333,10.27860697,0.000138372,0,0
18682,16,84,0,0,1.411764706,0.282352941,0,0,0
18683,191,14467,0,75,2602.46875,34.53649433,0.002959906,0,0
18684,13,1073,0,1,166.8571429,2.175046555,1.14E-05,0,0
18685,6,1909,0,0,170.4285714,0.62460733,0,0,0
18686,1,1909,0,1,146,0.152879581,2.69E-06,0,0
18687,39,1262,0,1,26.175,0.828978622,9.25E-06,0,0
18688,60,719,0,11,88.36065574,7.486111111,0.000379977,0,0
18689,68,148,0,0,3.362318841,1.55704698,0,0,0
18690,1,8522,0,0,0,0,0,0,0
18691,16,1375,0,0,90.05882353,1.112645349,0,0,0
18692,15,4650,0,4,938.625,3.228983014,8.29E-05,4000,0
18693,3,299,0,0,1,0.013333333,0,0,0
18694,2,191,0,0,1,0.015625,0,0,0
18695,328,1371,0,10,66.43768997,15.93148688,0.003419655,1.499750042,0
18696,30,2668,0,5,241.8387097,2.808917197,0.000344699,0,0
18697,11,2360,0,0,125.8333333,0.639559509,0,0,0
18698,1,2328,0,0,53.5,0.045942465,0,0,0
18699,1,3705,0,0,541,0.291958985,0,0,0
18700,39,9317,0,0,78.175,0.335587036,0,0,0
18701,142,2904,0,18,448.979021,22.10120482,0.000985313,6.331222926,0
18702,98,1954,0,23,435.020202,22.02915601,0.000499766,6.997667444,0
18703,1,2169,0,0,273.5,0.252073733,0,0,0
18704,68,6154,0,17,558.8405797,6.264825345,0.000525464,0,0
18705,38,804,0,0,61.15384615,2.962732919,0,0,0
18706,15,7674,0,1,148.0625,0.308664495,1.01E-05,0,0
18707,1,1883,0,0,97.5,0.103503185,0,0,0
18708,79,1945,0,12,154.025,6.331963001,0.000513905,0,0
18709,91,365,0,1,19.05434783,4.789617486,8.32E-05,0,0
18710,156,247,0,1,7.012738854,4.439516129,0.000257003,0,0
18711,2,522,0,0,5.333333333,0.030592734,0,0,0
18712,177,2586,0,5,110.6797753,7.615384615,0.000524996,0,0
18713,8,1517,0,1,128,0.758893281,2.32E-05,0,0
18714,187,1982,0,17,72.87765957,6.909228442,0.00050886,0,0
18715,478,1665,9,30,27.53862213,7.917767107,0.035103556,0,0
18716,14,152,0,0,3.933333333,0.385620915,0,0,0
18717,227,2046,0,45,259.6842105,28.92427943,0.002357809,0,0
18718,79,1573,0,0,87.525,4.448538755,0,0,0
18719,145,1074,0,9,109.369863,14.85395349,0.000590066,0,0
18720,35,4027,0,16,1128.777778,10.08838133,0.000277227,0,0
18721,13,998,0,0,15.92857143,0.223223223,0,0,0
18722,1,9954,0,0,1.5,0.000301356,0,0,0
18723,28,232,0,0,18.86206897,2.347639485,0,0,0
18724,61,307,0,0,10.01612903,2.016233766,0,0,0
18725,114,14337,3,22,233.6521739,1.87404101,0.020411819,0,0
18726,1,855,0,0,26.5,0.061915888,0,0,0
18727,55,931,0,0,27.69642857,1.66416309,0,0,0
18728,3,1219,0,0,8.25,0.02704918,0,0,0
18729,22,827,0,2,74.04347826,2.056763285,3.29E-05,0,0
18730,26,3381,0,0,207.4814815,1.656416322,2.82E-05,0,0
18731,105,1397,0,29,343.9056604,26.0758226,0.000680364,0,0
18732,12,2550,0,0,18,0.091728734,0,0,0
18733,51,1202,0,1,131.25,5.673316708,3.18E-05,0,0
18734,42,971,0,3,37.6744186,1.666666667,0.000799943,1.998001998,0
18735,147,1819,0,16,279.0405405,22.69120879,0.001048156,0,0
18736,9,14969,0,7,4268.4,2.851302605,0.000246269,0,0
18737,35,747,0,2,38.22222222,1.839572193,1.52E-05,0,0
18738,106,3359,6,4,93.73831776,2.985119048,0.005960125,0,0
18739,30,2115,0,0,172.1290323,2.52173913,0,0,0
18740,161,13949,0,9,76.10493827,0.883799283,0.011463023,0,0
18741,394,4681,144,36,268.2734177,22.63306279,0.653421663,0,0
18742,358,1779,93,19,110.3899721,22.26404494,0.161902032,0,0
18743,54,1861,0,6,354.2181818,10.46294307,0.000105079,0,0
18744,335,9387,0,6,96.97916667,3.470920324,0.004962127,0,0
18745,11,23435,0,3,8737,4.473630312,7.31E-05,0,0
18746,65,617,0,3,59.43939394,6.34789644,3.23E-05,0,0
18747,134,476,0,14,70.48888889,19.94968553,0.002122959,0,0
18748,5,1884,0,0,117.1666667,0.372944297,0,0,0
18749,47,1013,0,6,87.4375,4.139053254,0.000203626,0,0
18750,5,6419,0,1,449,0.419626168,4.80E-05,0,0
18751,75,1257,0,20,219,13.23052464,0.000352564,0,0
18752,176,340,3,0,4.689265537,2.434017595,0.008731898,3000,0
18753,2,5208,0,0,474.3333333,0.273181033,0,0,0
18754,1,1242,0,0,166.5,0.267900241,0,0,0
18755,49,3195,0,13,602.38,9.423967459,0.00018704,0,0
18756,1,133,0,0,1.5,0.02238806,0,0,0
18757,28,1889,0,0,21.89655172,0.335978836,0,0,0
18758,4,1396,0,0,10.4,0.03722262,0,0,0
18759,613,4498,42,14,92.95276873,12.68570794,0.060919628,0,0
18760,2,1913,0,0,54.66666667,0.085684431,0,0,0
18761,52,6836,0,1,55.24528302,0.428258008,3.76E-05,0,0
18762,18,251,0,2,20.05263158,1.511904762,8.56E-06,0,0
18763,82,1779,24,4,56.20481928,2.620786517,0.113568779,7.997334222,0
18764,22,3238,0,2,181,1.285273232,7.84E-05,0,0
18765,22,16042,0,13,3257.695652,4.670385838,0.000238378,0,0
18766,37,3707,0,0,76.5,0.783980583,0,0,0
18767,1,2111,0,0,19.5,0.018465909,0,0,0
18768,41,937,0,8,89.04761905,3.987206823,0.000197499,0.333277787,0
18769,8,3529,0,1,536.7777778,1.368555241,2.83E-05,0,0
18770,843,6419,0,121,511.6872038,67.26853583,0.023375216,0,0
18771,118,493,0,4,23.3697479,5.629554656,0.000533799,0,0
18772,198,14910,0,54,1158.376884,15.45952652,0.007072256,0,0
18773,139,1792,0,4,86.7,6.769659788,0.000161273,0,0
18774,12,2925,0,0,154.3076923,0.68557758,0,0,0
18775,3,3004,0,0,303.75,0.404326123,0,0,0
18776,107,84,0,0,1.425925926,1.811764706,0,0,0
18777,1,7221,0,0,34,0.009415674,0,0,0
18778,13,5257,0,0,125.1428571,0.333206542,0,0,0
18779,4,5573,0,1,1105.6,0.991747399,1.96E-06,0,0
18780,9,84,0,0,2.9,0.341176471,1.31E-06,0,0
18781,1,644,0,0,8,0.024806202,0,0,0
18782,1,2049,0,0,101,0.098536585,0,0,0
18783,46,1456,0,0,25.29787234,0.816060398,0.000601882,0.999000999,0
18784,23,804,0,1,65.20833333,1.944099379,5.41E-05,0,0
18785,33,6565,0,4,608.3235294,3.15001523,0.000155996,0,0
18786,3,10448,0,3,1571.75,0.601684372,7.15E-06,0,0
18787,12,6519,0,4,434.1538462,0.865644172,7.16E-05,0,0
18788,2,2467,0,0,3,0.003646677,0,0,0
18789,49,291,0,0,16.8,2.876712329,0,0,0
18790,1,3201,0,1,407.5,0.25452842,1.96E-06,0,0
18791,27,1268,0,0,121.9285714,2.690307329,0,0,0
18792,1,143,0,0,0.5,0.006944444,0,0,0
18793,102,10448,0,56,2336.485437,23.03167767,0.002619618,0,0
18794,74,5201,0,16,974.4,14.04844291,0.000628744,2.999250187,0
18795,79,5919,0,21,862.3375,11.65320946,0.001112009,0,0
18796,8,2098,0,4,345.6666667,1.48213435,6.86E-05,0,0
18797,1,4142,0,0,348,0.167994207,0,0,0
18798,2,34,0,1,0.333333333,0.028571429,1.96E-06,0,0
18799,1,5849,0,0,738.5,0.252478632,0,0,0
18800,35,319,0,1,6.777777778,0.7625,1.31E-06,0,0
18801,60,1991,0,9,138.2459016,4.233433735,0.000363659,0,0
18802,60,106,0,3,4.93442623,2.813084112,4.28E-05,0,0
18803,2,149,0,0,10,0.2,0,0,0
18804,19,1379,0,1,125.8,1.823188406,2.58E-05,0,0
18805,6,1367,0,0,32,0.16374269,0,0,0
18806,2,195,0,0,11.66666667,0.178571429,0,0,0
18807,161,24439,0,12,433.9506173,2.876432079,0.000575017,0,0
18808,5,923,0,0,12.5,0.081168831,0,0,0
18809,11,1273,0,0,79.58333333,0.749607535,0,0,0
18810,66,6141,0,23,1093.552239,11.92901335,0.000448839,1.555382735,0
18811,36,286,0,0,17.16216216,2.212543554,0,0,0
18812,10,2111,0,0,13.72727273,0.071496212,0,0,0
18813,4,5587,0,0,67.8,0.060665712,0,0,0
18814,2,62,0,1,5.666666667,0.26984127,1.31E-06,0,0
18815,58,14337,0,12,503.2033898,2.070651416,0.006513974,0,0
18816,95,2493,0,26,462.8020833,17.81435445,0.000699111,0,0
18817,1,397,0,0,16.5,0.082914573,0,0,0
18818,57,6621,0,15,872.0172414,7.637722742,0.000425743,0,0
18819,1,2000,0,0,76.5,0.076461769,0,0,0
18820,139,5128,0,33,891.2571429,24.32754923,0.001127496,0,0
18821,58,110,0,0,4.677966102,2.486486486,0,0,0
18822,4,794,0,0,66.2,0.416352201,0,0,0
18823,262,1210,59,23,76.03422053,16.51279934,0.130152704,0,0
18824,1,1892,0,0,45,0.047543582,0,0,0
18825,61,2673,0,3,329.2741935,7.634629768,7.96E-05,0,0
18826,278,2155,0,43,329.5949821,42.65166976,0.001547325,4.374453193,0
18827,129,6176,0,23,973.8384615,20.49522422,0.000529019,0,0
18828,79,2155,0,0,26.525,0.984230056,0,0,0
18829,240,750,0,18,75.35684647,24.18242344,0.0009448,0,0
18830,5,4530,0,0,262.6666667,0.347826087,0,0,0
18831,27,2609,0,0,52.32142857,0.561302682,0,0,0
18832,22,3797,0,0,194.826087,1.17983149,0,0,0
18833,69,453,0,5,20.35714286,3.13876652,0.000229724,0,0
18834,7,2001,0,1,86.75,0.346653347,7.87E-05,0,0
18835,66,10458,0,5,241.8358209,1.549192083,5.77E-05,0,0
18836,9,4328,0,1,150,0.346500347,1.31E-06,0,0
18837,40,1478,0,1,113.4634146,3.145368492,1.55E-05,0,0
18838,86,1215,0,3,13.12643678,0.939144737,0.00160897,0,0
18839,6,374,0,1,13.57142857,0.253333333,9.45E-06,0,0
18840,23,3359,0,6,419.9166667,2.999404762,0.000345075,0,0
18841,6,11933,0,2,1620,0.950226244,2.60E-05,0,0
18842,335,2053,0,48,287.0297619,46.95326193,0.003721767,2.058702429,0
18843,61,5595,0,33,1602.935484,17.75947105,0.001282579,0,0
18844,86,6261,0,13,525.4137931,7.299744491,0.000356049,0,0
18845,286,729,0,7,23.18466899,9.115068493,0.000898434,0,0
18846,20,237,0,1,8,0.705882353,2.50E-06,0,0
18847,1,241,0,0,6,0.049586777,0,0,0
18848,12,20737,0,0,163.8461538,0.102710001,0,0,0
18849,9,1811,0,2,162.5,0.896799117,1.15E-05,0,0
18850,87,713,0,5,41.88636364,5.162464986,0.000189181,0,0
18851,215,1103,0,16,96.92592593,18.96376812,0.003275165,0,0
18852,6,315,0,0,14.28571429,0.316455696,0,0,0
18853,14,5330,0,1,1070.333333,3.011630088,5.87E-05,0,0
18854,4,1746,0,0,42.6,0.121923297,0,0,0
18855,19,1368,0,3,105.2,1.53688824,2.95E-05,0,0
18856,1,999,0,0,10,0.02,0,0,0
18857,71,420,6,3,19.70833333,3.370546318,0.016636188,0,0
18858,19,2368,0,3,317.75,2.682566484,3.66E-05,0,0
18859,55,2328,0,0,52.28571429,1.257191928,9.50E-05,0,0
18860,137,14910,0,45,1032.913043,9.559519818,0.002346186,0,0
18861,12,2628,0,0,6,0.029669076,0,0,0
18862,2,5655,0,0,286.6666667,0.152050919,0,0,0
18863,149,312,0,2,4.38,2.099041534,5.03E-05,0,0
18864,2,314,0,0,10.66666667,0.101587302,0,0,0
18865,102,70881,0,2,215.1650485,0.312660478,0.000677625,0,0
18866,26,798,0,1,39.22222222,1.325406758,1.66E-05,0,0
18867,4,2691,0,1,251.2,0.466567608,1.31E-06,0,0
18868,362,1474,0,35,139.2121212,34.26033898,0.003938301,0,0
18869,57,737,0,9,128.5862069,10.10569106,0.000128606,0,0
18870,88,838,0,3,11.6741573,1.238379023,0.003339094,0,0
18871,31,5217,0,24,2235.09375,13.70697585,0.000534719,11.49425287,0
18872,106,282,0,0,13.14953271,4.971731449,0,0,0
18873,22,404,0,2,62.91304348,3.572839506,5.56E-05,0,0
18874,91,396,0,5,34.73913043,8.050377834,7.36E-05,0,0
18875,2,597,0,0,3.666666667,0.018394649,0,0,0
18876,58,675,0,0,24.30508475,2.121301775,0,0,0
18877,136,2752,0,19,160.3649635,7.980385035,0.000357208,0,0
18878,2,4365,0,0,613,0.421209345,0,0,0
18879,30,3873,0,11,1514.354839,12.11796593,0.000251479,2.665778074,0
18880,1,560,0,0,3.5,0.012477718,0,0,0
18881,173,818,10,31,61.87931034,13.14652015,0.02642904,0,0
18882,20,1019,0,6,212.4285714,4.373529412,9.06E-05,0,0
18883,215,13949,0,1,23.52314815,0.364229391,0.001824818,0,0
18884,15,1181,0,4,72.375,0.979695431,0.000375858,0,0
18885,36,6619,0,9,439.972973,2.459063444,0.002445151,0,0
18886,11,7221,0,2,194.8333333,0.323733038,0.000282724,0,0
18887,8,1778,0,3,244.1111111,1.234963463,8.28E-05,0,0
18888,109,1714,0,2,26.71818182,1.713702624,0.001966245,0,0
18889,24,10427,0,1,554.08,1.328346759,1.28E-05,0,0
18890,57,9954,0,27,547.362069,3.189050728,0.000466917,0,0
18891,2,70881,0,0,2338.666667,0.098981406,0,0,0
18892,371,6014,0,124,852.016129,52.69326683,0.015029261,2.232506221,0
18893,6,2593,0,1,9.285714286,0.025057826,0.004385965,0,0
18894,3,4940,0,0,135.75,0.109896782,0,0,0
18895,1,600,0,1,41.5,0.138103161,1.96E-06,0,0
18896,34,353,0,1,24.14285714,2.38700565,0.000112991,0,0
18897,31,1238,0,2,56.3125,1.454398709,0.000522707,0,0
18898,6,5576,0,0,193.4285714,0.242782858,0,0,0
18899,64,5201,0,10,1184.876923,14.8052672,0.000162433,2.332555815,0
18900,397,1986,0,5,23.55276382,4.717664821,0.000390236,0,0
18901,2,286,0,0,17.66666667,0.18466899,1.31E-06,0,0
18902,1,947,0,0,84,0.17721519,0,0,0
18903,32,1478,0,6,289.8484848,6.467207573,0.00010076,0,0
18904,44,2347,0,2,140.0888889,2.68483816,6.74E-05,0,0
18905,26,1659,0,0,45.33333333,0.737349398,0,0,0
18906,35,3324,0,1,120.9444444,1.309473684,0.000290929,0,0
18907,3,3786,0,0,65.75,0.069448112,0,0,0
18908,6,1767,0,1,194.4285714,0.76979638,9.45E-06,0,0
18909,55,16042,0,34,2579.053571,9.002493299,0.00109488,0,0
18910,21,4627,0,3,1085.5,5.16011236,3.29E-05,0,0
18911,16,9303,0,0,357.1176471,0.652515047,0,0,0
18912,118,5760,0,8,113.5042017,2.344558236,0.000685248,0,0
18913,153,9419,0,49,1032.214286,16.87484076,0.002794154,0,0
18914,62,486,0,0,21.80952381,2.821355236,0,0,0
18915,44,865,0,2,7.844444444,0.407621247,0.000530822,0,0
18916,219,80,0,0,3.690909091,10.02469136,9.83E-06,0,0
18917,34,218,0,0,5.457142857,0.872146119,0,0,0
