,Source,Sink,Label
4522603,1071044,1280715,1
4522766,1071044,1438930,1
4523518,1071044,2127314,1
4524414,1071044,3022148,1
4525241,1071044,3822066,1
4526668,1071267,308002,1
4526733,1071267,574646,1
4526839,1071267,965702,1
4527251,1071267,2598337,1
4529724,1074890,3795655,1
4530870,1075646,3187276,1
4531474,1075792,536667,1
4531769,1075792,852287,1
4532387,1075792,1519042,1
4533002,1075792,2201473,1
4533188,1075792,2404437,1
4533385,1075792,2631400,1
4533798,1075792,3065076,1
4533944,1075792,3219111,1
4534461,1075792,3766924,1
4534976,1075792,4337185,1
4535313,1075792,4679917,1
4535479,1075792,4862684,1
4536299,1078680,3681784,1
4537546,1079266,2771724,1
4537768,1079266,4424605,1
4538527,1079835,709709,1
4538678,1079835,3454055,1
4539035,1080318,4822215,1
4539507,1080728,292904,1
4540176,1080728,1966888,1
4540609,1080728,2959291,1
4540711,1080728,3203071,1
4540950,1080728,3774156,1
4541841,1080981,2797805,1
4541982,1080981,4355358,1
4544242,1083738,3231666,1
4546209,1086877,98739,1
4546785,1086877,2075818,1
4546982,1086877,2850235,1
4546987,1086877,2861172,1
4547046,1086877,3091056,1
4547455,1086877,4646382,1
4547648,1086912,18070,1
4547805,1086912,40130,1
4548326,1086912,116846,1
4548785,1086912,180996,1
4549515,1086912,286102,1
4549819,1086912,326460,1
4549959,1086912,346432,1
4550242,1086912,385139,1
4550641,1086912,439557,1
4550881,1086912,473116,1
4551420,1086912,555471,1
4551883,1086912,620723,1
4552241,1086912,671876,1
4552661,1086912,739534,1
4553179,1086912,814467,1
4553655,1086912,883816,1
4554745,1086912,1051108,1
4556249,1086912,1274435,1
4556353,1086912,1290213,1
4557234,1086912,1422906,1
4557443,1086912,1455888,1
4557687,1086912,1491474,1
4557827,1086912,1509383,1
4558472,1086912,1602817,1
4559090,1086912,1691056,1
4559136,1086912,1698505,1
4559585,1086912,1760661,1
4559844,1086912,1799634,1
4559971,1086912,1820154,1
4560476,1086912,1891662,1
4560518,1086912,1897666,1
4560918,1086912,1954637,1
4561193,1086912,1994940,1
4561763,1086912,2078570,1
4561857,1086912,2091671,1
4562087,1086912,2126247,1
4562410,1086912,2168944,1
4562663,1086912,2206306,1
4563552,1086912,2335714,1
4563592,1086912,2340478,1
4563628,1086912,2346087,1
4563921,1086912,2386309,1
4563929,1086912,2387322,1
4564398,1086912,2458607,1
4564837,1086912,2518861,1
4564891,1086912,2527720,1
4564967,1086912,2539803,1
4565114,1086912,2561949,1
4566501,1086912,2762941,1
4567383,1086912,2890877,1
4567900,1086912,2965737,1
4568005,1086912,2979829,1
4568396,1086912,3036618,1
4568649,1086912,3072735,1
4570334,1086912,3317321,1
4570537,1086912,3346516,1
4571303,1086912,3459140,1
4571917,1086912,3546531,1
4572523,1086912,3639710,1
4573093,1086912,3725752,1
4573284,1086912,3756634,1
4574777,1086912,3984250,1
4575789,1086912,4128533,1
4575939,1086912,4150754,1
4576077,1086912,4170401,1
4576345,1086912,4206622,1
4576597,1086912,4240562,1
4577411,1086912,4360553,1
4577835,1086912,4421223,1
4579699,1086912,4692090,1
4581021,1087655,153982,1
4581125,1087655,309743,1
4581959,1087655,1581769,1
4581989,1087655,1620181,1
4583486,1087655,4010014,1
4584096,1088696,501037,1
4584585,1088696,2454713,1
4584677,1088696,2940588,1
4585953,1091128,749509,1
4586812,1091128,3172077,1
4589194,1092045,670508,1
4589431,1092045,769899,1
4589477,1092045,794121,1
4589633,1092045,874393,1
4590049,1092045,1078656,1
4590320,1092045,1241856,1
4590584,1092045,1384333,1
4590676,1092045,1442150,1
4590693,1092045,1457972,1
4590811,1092045,1513642,1
4590905,1092045,1559819,1
4591643,1092045,1954342,1
4592287,1092045,2265604,1
4592307,1092045,2273316,1
4593034,1092045,2663717,1
4593589,1092045,2952049,1
4593791,1092045,3056599,1
4593857,1092045,3088187,1
4594678,1092045,3524402,1
4595000,1092045,3685044,1
4595440,1092045,3917341,1
4596587,1092045,4533249,1
4597376,1092203,286425,1
4597639,1092203,980886,1
4597667,1092203,1067701,1
4597725,1092203,1192276,1
4597865,1092203,1528943,1
4598403,1092203,2770509,1
4600829,1092261,1783543,1
4601322,1092261,2664811,1
4601417,1092261,2838997,1
4601702,1092261,3345815,1
4602399,1092261,4498194,1
4602695,1092700,803013,1
4603174,1092806,3668570,1
4603310,1093081,476426,1
4603695,1093081,2351972,1
4604268,1093502,385783,1
4604291,1093502,517644,1
4604939,1093502,4692815,1
4605068,1093682,4169761,1
4605306,1094734,642201,1
4605471,1094734,1251199,1
4605568,1094734,1607569,1
4608320,1094821,3365939,1
4608668,1094821,3953420,1
4608774,1094821,4144010,1
4609316,1097558,3147985,1
4610541,1099489,721401,1
4611024,1100073,1099289,1
4611343,1100073,2528885,1
4612069,1100258,1993429,1
4612115,1100258,2477256,1
4612490,1100354,30553,1
4613059,1100354,141925,1
4613995,1100354,333887,1
4614011,1100354,337339,1
4614684,1100354,476556,1
4616493,1100354,835479,1
4616954,1100354,929141,1
4618254,1100354,1186371,1
4620100,1100354,1563546,1
4621930,1100354,1918138,1
4622540,1100354,2044869,1
4622655,1100354,2066142,1
4622919,1100354,2117827,1
4623995,1100354,2325906,1
4624134,1100354,2354110,1
4626251,1100354,2782960,1
4627185,1100354,2971532,1
4627272,1100354,2988326,1
4627592,1100354,3051900,1
4628464,1100354,3229510,1
4629620,1100354,3460608,1
4630987,1100354,3729269,1
4632419,1100354,4005262,1
4632752,1100354,4068821,1
4632835,1100354,4086020,1
4635911,1100354,4694504,1
4636651,1100354,4840577,1
4637473,1101731,2011130,1
4638274,1102748,175708,1
4638401,1102748,263785,1
4639014,1102748,721481,1
4639076,1102748,777965,1
4639235,1102748,900328,1
4640058,1102748,1531971,1
4640451,1102748,1818187,1
4641435,1102748,2556727,1
4642041,1102748,3039116,1
4642324,1102748,3243801,1
4642356,1102748,3275155,1
4642444,1102748,3329966,1
4642598,1102748,3434090,1
4642993,1102748,3723810,1
4643014,1102748,3737027,1
4643204,1102748,3894904,1
4644916,1103332,14494,1
4645184,1103332,34774,1
4645764,1103332,85863,1
4646047,1103332,109141,1
4646205,1103332,123169,1
4646237,1103332,125533,1
4647623,1103332,240071,1
4648311,1103332,297687,1
4649232,1103332,373997,1
4650038,1103332,438174,1
4650358,1103332,464691,1
4650624,1103332,488747,1
4651536,1103332,563296,1
4651765,1103332,583193,1
4651776,1103332,584054,1
4653061,1103332,692698,1
4653089,1103332,694628,1
4653663,1103332,741041,1
4653784,1103332,752047,1
4653934,1103332,764021,1
4653976,1103332,768116,1
4654313,1103332,795840,1
4654343,1103332,797865,1
4654857,1103332,842022,1
4655206,1103332,868651,1
4655560,1103332,898820,1
4655774,1103332,917314,1
4656400,1103332,969552,1
4656652,1103332,991450,1
4657681,1103332,1080642,1
4658129,1103332,1116216,1
4658423,1103332,1138903,1
4658522,1103332,1147089,1
4659271,1103332,1207450,1
4659654,1103332,1237749,1
4660647,1103332,1319251,1
4661386,1103332,1377955,1
4661469,1103332,1384328,1
4661624,1103332,1396364,1
4661985,1103332,1426358,1
4662149,1103332,1440778,1
4662393,1103332,1460801,1
4663053,1103332,1516525,1
4664060,1103332,1597549,1
4664552,1103332,1633278,1
4665709,1103332,1728824,1
4666263,1103332,1775131,1
4666313,1103332,1779210,1
4666561,1103332,1799925,1
4666890,1103332,1826387,1
4666996,1103332,1835576,1
4667390,1103332,1868284,1
4667593,1103332,1884437,1
4668601,1103332,1967700,1
4669206,1103332,2013977,1
4669372,1103332,2027613,1
4669414,1103332,2030779,1
4669720,1103332,2054123,1
4671443,1103332,2193004,1
4671512,1103332,2197985,1
4671798,1103332,2221222,1
4671932,1103332,2233091,1
4674837,1103332,2470787,1
4674892,1103332,2474996,1
4675381,1103332,2513568,1
4675703,1103332,2539402,1
4676833,1103332,2632829,1
4678038,1103332,2728245,1
4678989,1103332,2803162,1
4680273,1103332,2905103,1
4680321,1103332,2908892,1
4680478,1103332,2922321,1
4680611,1103332,2934159,1
4680978,1103332,2966003,1
4681793,1103332,3035016,1
4682480,1103332,3090532,1
4682626,1103332,3102873,1
4682734,1103332,3112766,1
4683126,1103332,3144867,1
4683453,1103332,3169502,1
4683908,1103332,3206763,1
4684422,1103332,3245562,1
4685078,1103332,3298963,1
4685300,1103332,3317035,1
4685324,1103332,3318481,1
4685336,1103332,3319411,1
4685435,1103332,3326705,1
4686113,1103332,3383689,1
4686683,1103332,3428679,1
4687005,1103332,3457214,1
4687259,1103332,3476438,1
4687719,1103332,3511236,1
4689180,1103332,3638454,1
4689618,1103332,3670890,1
4690811,1103332,3770196,1
4691376,1103332,3818152,1
4691679,1103332,3843721,1
4691808,1103332,3853430,1
4692124,1103332,3877927,1
4692312,1103332,3893995,1
4693583,1103332,4000032,1
4693595,1103332,4000634,1
4693599,1103332,4000883,1
4693669,1103332,4007294,1
4693910,1103332,4026800,1
4693916,1103332,4027054,1
4694092,1103332,4040637,1
4694674,1103332,4089247,1
4695048,1103332,4119814,1
4695527,1103332,4161856,1
4695666,1103332,4173389,1
4695693,1103332,4176132,1
4696128,1103332,4209427,1
4696473,1103332,4235794,1
4697011,1103332,4281600,1
4697517,1103332,4324037,1
4697823,1103332,4348861,1
4697900,1103332,4354874,1
4698141,1103332,4375642,1
4698696,1103332,4421714,1
4699022,1103332,4449054,1
4699302,1103332,4473169,1
4699756,1103332,4510118,1
4699869,1103332,4518626,1
4700678,1103332,4585731,1
4701075,1103332,4619345,1
4701238,1103332,4632733,1
4702041,1103332,4698226,1
4702442,1103332,4730167,1
4704686,1106007,1423197,1
4705028,1106007,2938337,1
4705389,1106007,4435067,1
4705642,1106963,2898368,1
4706317,1107075,4373384,1
4706658,1107648,516857,1
4707030,1107648,1875752,1
4707137,1107648,2303342,1
4707322,1107648,3023674,1
4707622,1107648,4058687,1
4709147,1110514,218425,1
4709296,1110514,406502,1
4709475,1110514,638849,1
4709534,1110514,720445,1
4710646,1110514,2274100,1
4711650,1110514,3597171,1
4711799,1110514,3786621,1
4711840,1110514,3848601,1
4712593,1110762,765291,1
4712669,1110762,1608478,1
4713132,1111716,1164830,1
4713174,1111716,1602375,1
4713327,1111716,2936437,1
4713931,1112208,3446159,1
4713960,1112208,3748252,1
4714109,1112775,1097517,1
4714313,1113348,589466,1
4714360,1113348,767594,1
4715945,1113613,528226,1
4716203,1113613,893331,1
4716204,1113613,896038,1
4716579,1113613,1426251,1
4716766,1113613,1685260,1
4716918,1113613,1873581,1
4717209,1113613,2266154,1
4720160,1114725,3564565,1
4720499,1115109,4307234,1
4720967,1115799,771156,1
4721371,1115799,2039059,1
4721399,1115799,2120119,1
4721438,1115799,2257438,1
4721621,1115799,2868403,1
4722384,1115885,1189972,1
4723036,1116435,844155,1
4723217,1116435,1623239,1
4723269,1116435,1879593,1
4723743,1116435,3693590,1
4723932,1116435,4341117,1
4723962,1116435,4451122,1
4726523,1116703,4155420,1
4727032,1117046,189025,1
4727513,1117046,1286025,1
4727696,1117046,1681529,1
4728289,1117046,3086931,1
4730001,1117641,3920478,1
4730438,1119016,485870,1
4730904,1119016,2052938,1
4731159,1119016,2809454,1
4731493,1119016,4087774,1
4731821,1119921,3516555,1
4732887,1119943,3700399,1
4733267,1120505,786311,1
4733377,1120955,331404,1
4733931,1120955,3075657,1
4734912,1121558,2299939,1
4735403,1122422,2850294,1
4736269,1122875,48014,1
4736978,1122875,4246692,1
4736985,1122875,4274440,1
4737087,1123050,534139,1
4738818,1123367,2228972,1
4739039,1123367,2491927,1
4739404,1123367,2949789,1
4739528,1123367,3125855,1
4740333,1123367,4213359,1
4740429,1123367,4335943,1
4740506,1123367,4444660,1
4741349,1124035,399428,1
4743346,1124035,3048500,1
4743726,1124035,3548280,1
4744211,1124035,4170872,1
4744303,1124035,4278771,1
4744324,1124035,4309221,1
4744916,1124240,634563,1
4745175,1124240,1810727,1
4745610,1124240,3792582,1
4745654,1124240,4002886,1
4748385,1125432,3706723,1
4748480,1125432,3874407,1
4749721,1125444,2980373,1
4750424,1125640,3202519,1
4750441,1125640,3571246,1
4750550,1126514,104432,1
4750569,1126514,272528,1
4750601,1126514,627379,1
4751140,1126868,3496370,1
4752392,1127093,843860,1
4753101,1127093,1452993,1
4754847,1127093,2842626,1
4755009,1127093,2956850,1
4755130,1127093,3051212,1
4755349,1127093,3197930,1
4755493,1127093,3317557,1
4755906,1127093,3679537,1
4755992,1127093,3758692,1
4756159,1127093,3901071,1
4756431,1127093,4111130,1
4756558,1127093,4218375,1
4758919,1130958,239491,1
4759988,1130958,3418080,1
4760284,1130958,4309982,1
4760451,1130958,4796481,1
4761345,1131765,1919171,1
4761898,1132516,2058170,1
4764350,1133857,3702620,1
4764697,1134093,1256385,1
4764759,1134093,1598382,1
4764910,1134093,2313440,1
4765936,1134522,4671671,1
4766972,1135323,223216,1
4767138,1135323,298827,1
4767745,1135323,529572,1
4768137,1135323,703916,1
4768276,1135323,759928,1
4769780,1135323,1368757,1
4770795,1135323,1773650,1
4770979,1135323,1847500,1
4771735,1135323,2129937,1
4772235,1135323,2307130,1
4772239,1135323,2307621,1
4773195,1135323,2681261,1
4775155,1135323,3484247,1
4775281,1135323,3533545,1
4775422,1135323,3594175,1
4775537,1135323,3635526,1
4775765,1135323,3720933,1
4775865,1135323,3761601,1
4777318,1135323,4336494,1
4777805,1135323,4515675,1
4778349,1135323,4740772,1
4778850,1135512,1521508,1
4779772,1136290,2436694,1
4779802,1136290,4184768,1
4779893,1136368,626368,1
4781319,1136458,4272201,1
4781906,1136897,3937919,1
4781966,1136897,4535241,1
4782428,1137846,1217872,1
4782560,1137846,3360281,1
4783336,1138484,1778155,1
4783462,1138484,2088171,1
4785015,1138515,140935,1
4785779,1138515,446392,1
4786444,1138515,704750,1
4787093,1138515,965910,1
4787480,1138515,1131325,1
4788678,1138515,1605392,1
4788839,1138515,1659971,1
4790134,1138515,2174812,1
4790519,1138515,2328468,1
4790720,1138515,2402025,1
4790825,1138515,2435159,1
4790831,1138515,2437430,1
4791187,1138515,2575793,1
4791301,1138515,2624081,1
4792658,1138515,3149958,1
4792830,1138515,3205744,1
4793168,1138515,3337827,1
4794819,1138515,3977826,1
4795729,1138515,4354077,1
4795888,1138515,4416945,1
4796023,1138515,4468066,1
4798969,1139873,735963,1
4799116,1139873,818900,1
4800058,1139873,1266602,1
4801711,1139873,2019782,1
4802265,1139873,2290263,1
4802809,1139873,2545216,1
4803071,1139873,2679924,1
4803825,1139873,3058073,1
4804151,1139873,3218324,1
4804762,1139873,3515361,1
4805102,1139873,3676302,1
4805690,1139873,3953283,1
4807284,1139873,4713625,1
4808477,1140134,315385,1
4809515,1140134,763416,1
4809857,1140134,907650,1
4811360,1140134,1581792,1
4811462,1140134,1626824,1
4814095,1140134,2788537,1
4814121,1140134,2800265,1
4814502,1140134,2963493,1
4814686,1140134,3057771,1
4814950,1140134,3165533,1
4815728,1140134,3502758,1
4815830,1140134,3552093,1
4815878,1140134,3576145,1
4815990,1140134,3621409,1
4816348,1140134,3770801,1
4816388,1140134,3789315,1
4817438,1140134,4261714,1
4817915,1140134,4479956,1
4818077,1140134,4541478,1
4818368,1140134,4655681,1
4819176,1141863,1015115,1
4819350,1141863,1734440,1
4819667,1141863,2961801,1
4819827,1141863,3541315,1
4820297,1142005,1239372,1
4820828,1144133,931616,1
4820958,1144424,1016383,1
4821145,1144424,4739905,1
4821312,1144523,1414265,1
4821641,1144523,4337884,1
4821802,1145179,1609645,1
4822807,1146349,1042935,1
4823179,1146349,3143954,1
4823258,1146349,3567823,1
4824499,1148261,2198610,1
4824552,1148261,2359416,1
4824920,1148261,3429573,1
4825422,1148261,4865763,1
4825759,1148474,619672,1
4825918,1148474,903476,1
4826115,1148474,1252711,1
4826784,1148474,2432177,1
4827753,1148474,4117000,1
4827973,1148474,4468087,1
4829061,1148578,169951,1
4829292,1148578,616665,1
4829851,1148578,1729547,1
4830068,1148578,2172989,1
4830710,1148578,3333228,1
4831373,1148578,4578701,1
4831928,1148799,829907,1
4832119,1148799,1559261,1
4832834,1148799,4136267,1
4834281,1151019,4750169,1
4834414,1151593,94667,1
4834757,1151593,392440,1
4836924,1151593,2337785,1
4837154,1151593,2532902,1
4837299,1151593,2663429,1
4837759,1151593,3060714,1
4838434,1151593,3631939,1
4839081,1151593,4223361,1
4839904,1153183,3071531,1
4840422,1153522,2485017,1
4840450,1153522,2607004,1
4840541,1153522,3089975,1
4841744,1154072,1534926,1
4842044,1154072,2632719,1
4843046,1154180,602850,1
4843476,1154180,1563651,1
4843820,1154180,2272970,1
4844147,1154180,2989110,1
4845146,1154412,146763,1
4845474,1154412,2324324,1
4845744,1154412,3876737,1
4845922,1154430,28346,1
4846054,1154430,471868,1
4846840,1154430,3175729,1
4847746,1156266,97885,1
4847781,1156266,1270713,1
4848004,1156616,611240,1
4848313,1156616,2020941,1
4848634,1156616,3478702,1
4849338,1157920,1907929,1
4850036,1158516,1314060,1
4850543,1158516,3297417,1
4850930,1158516,4760111,1
4851137,1158858,905310,1
4851920,1160303,4641044,1
4853252,1161189,402568,1
4853470,1161189,688195,1
4854650,1161189,2141818,1
4855373,1161189,3068743,1
4855808,1161189,3631674,1
4855884,1161189,3717698,1
4856047,1161189,3908534,1
4857000,1161753,3428249,1
4857046,1161799,49935,1
4857694,1162927,76801,1
4859638,1163180,992302,1
4859870,1163180,1216829,1
4860566,1163180,1799925,1
4860787,1163180,2016154,1
4861175,1163180,2314831,1
4861597,1163180,2663894,1
4863723,1163180,4385388,1
4863731,1163180,4393842,1
4863976,1163180,4594632,1
4863983,1163180,4598923,1
4864115,1163180,4710766,1
4864279,1163180,4847887,1
4864646,1163500,61553,1
4865106,1163500,301561,1
4865462,1163500,476626,1
4865600,1163500,547398,1
4865800,1163500,650806,1
4866540,1163500,1038800,1
4866873,1163500,1206697,1
4867182,1163500,1363806,1
4868370,1163500,1983399,1
4868702,1163500,2155431,1
4870924,1163500,3297013,1
4872297,1163500,4010318,1
4872828,1163500,4262455,1
4872878,1163500,4288567,1
4872944,1163500,4318206,1
4873303,1163500,4489802,1
4873404,1163500,4546184,1
4873618,1163500,4656945,1
4873919,1163500,4808591,1
4874046,1163500,4863593,1
4874220,1163589,1885217,1
4874804,1163711,1707284,1
4875614,1164238,364329,1
4876003,1164238,1213801,1
4876629,1164238,2494444,1
4876814,1164238,2899925,1
4877350,1164238,3975897,1
4877991,1164306,687023,1
4878046,1164306,1158932,1
4878132,1164306,1695271,1
4878329,1164306,3091974,1
4878413,1164306,3725540,1
4879782,1164653,2988036,1
4880233,1165611,59487,1
4880519,1165611,2339782,1
4880525,1165611,2364969,1
4881447,1167304,3708775,1
4882066,1167806,3329658,1
4882176,1167806,3885337,1
4882347,1167806,4843439,1
4882560,1168052,3487259,1
4882948,1168405,3323071,1
4883382,1169483,1109484,1
4884348,1170369,1398650,1
4885312,1170741,1921164,1
4886184,1171609,2736269,1
4886606,1171664,4204481,1
4887144,1171914,2974396,1
4888296,1174718,2942637,1
4888548,1175328,4342939,1
4889740,1178312,617745,1
4889796,1178312,753770,1
4891128,1178312,3980924,1
4891257,1178312,4327072,1
4891566,1178327,3605921,1
4892245,1178793,1640325,1
4892533,1178793,2678445,1
4892868,1178793,3944866,1
4893060,1178793,4629422,1
4893084,1178793,4708541,1
4893688,1179673,327864,1
4894046,1179673,3489823,1
4894723,1179897,565577,1
4895036,1179897,1001400,1
4895646,1179897,1797731,1
4895966,1179897,2217770,1
4896432,1179897,2827436,1
4896645,1179897,3117310,1
4897415,1179897,4119528,1
4897563,1179897,4295952,1
4897677,1179897,4439752,1
